SP_ENTITY_NAME,SP_ENTITY_ID,SP_CIQ_ID,IQ_TOTAL_REV_Y,IQ_TOTAL_REV_Q,IQ_TOTAL_REV_FY2025,IQ_TOTAL_REV_FQ12026,IQ_TOTAL_REV_FQ42025,IQ_TOTAL_REV_FQ32025,IQ_TOTAL_ASSETS_Y,IQ_TOTAL_ASSETS_Q,IQ_TOTAL_ASSETS_FY2025,IQ_TOTAL_ASSETS_FQ12026,IQ_TOTAL_ASSETS_FQ42025,IQ_TOTAL_ASSETS_FQ32025,IQ_TOTAL_LIAB_Y,IQ_TOTAL_LIAB_Q,IQ_TOTAL_LIAB_FY2025,IQ_TOTAL_LIAB_FQ12026,IQ_TOTAL_LIAB_FQ42025,IQ_TOTAL_LIAB_FQ32025,IQ_TOTAL_LIAB_TOTAL_ASSETS_Y,IQ_TOTAL_LIAB_TOTAL_ASSETS_Q,IQ_TOTAL_LIAB_TOTAL_ASSETS_FY2025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ12026,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ42025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ32025,SP_CURRENT_ASSETS_Y,SP_CURRENT_ASSETS_Q,SP_CURRENT_ASSETS_FY2025,SP_CURRENT_ASSETS_FQ12026,SP_CURRENT_ASSETS_FQ42025,SP_CURRENT_ASSETS_FQ32025,IQ_TOTAL_CL_Y,IQ_TOTAL_CL_Q,IQ_TOTAL_CL_FY2025,IQ_TOTAL_CL_FQ12026,IQ_TOTAL_CL_FQ42025,IQ_TOTAL_CL_FQ32025,IQ_TOTAL_DEBT_Y,IQ_TOTAL_DEBT_Q,IQ_TOTAL_DEBT_FY2025,IQ_TOTAL_DEBT_FQ12026,IQ_TOTAL_DEBT_FQ42025,IQ_TOTAL_DEBT_FQ32025,IQ_TOTAL_EQUITY_Y,IQ_TOTAL_EQUITY_Q,IQ_TOTAL_EQUITY_FY2025,IQ_TOTAL_EQUITY_FQ12026,IQ_TOTAL_EQUITY_FQ42025,IQ_TOTAL_EQUITY_FQ32025,IQ_CURRENT_RATIO_Y,IQ_CURRENT_RATIO_Q,IQ_CURRENT_RATIO_FY2025,IQ_CURRENT_RATIO_FQ12026,IQ_CURRENT_RATIO_FQ42025,IQ_CURRENT_RATIO_FQ32025,IQ_QUICK_RATIO_Y,IQ_QUICK_RATIO_Q,IQ_QUICK_RATIO_FY2025,IQ_QUICK_RATIO_FQ12026,IQ_QUICK_RATIO_FQ42025,IQ_QUICK_RATIO_FQ32025,IQ_CASH_EQUIV_Y,IQ_CASH_EQUIV_Q,IQ_CASH_EQUIV_FY2025,IQ_CASH_EQUIV_FQ12026,IQ_CASH_EQUIV_FQ42025,IQ_CASH_EQUIV_FQ32025,IQ_RETAINED_EARNINGS_Y,IQ_RETAINED_EARNINGS_Q,IQ_RETAINED_EARNINGS_FY2025,IQ_RETAINED_EARNINGS_FQ12026,IQ_RETAINED_EARNINGS_FQ42025,IQ_RETAINED_EARNINGS_FQ32025,IQ_EBIT_Y,IQ_EBIT_Q,IQ_EBIT_FY2025,IQ_EBIT_FQ12026,IQ_EBIT_FQ42025,IQ_EBIT_FQ32025,IQ_AR_RE_Y,IQ_AR_RE_Q,IQ_AR_RE_FY2025,IQ_AR_RE_FQ12026,IQ_AR_RE_FQ42025,IQ_AR_RE_FQ32025,IQ_TOTAL_RECEIV_Y,IQ_TOTAL_RECEIV_Q,IQ_TOTAL_RECEIV_FY2025,IQ_TOTAL_RECEIV_FQ12026,IQ_TOTAL_RECEIV_FQ42025,IQ_TOTAL_RECEIV_FQ32025,IQ_OPER_INC_RE_Y,IQ_OPER_INC_RE_Q,IQ_OPER_INC_RE_FY2025,IQ_OPER_INC_RE_FQ12026,IQ_OPER_INC_RE_FQ42025,IQ_OPER_INC_RE_FQ32025,IQ_NET_INC_PARENT_Y,IQ_NET_INC_PARENT_Q,IQ_NET_INC_PARENT_FY2025,IQ_NET_INC_PARENT_FQ12026,IQ_NET_INC_PARENT_FQ42025,IQ_NET_INC_PARENT_FQ32025,IQ_GP_Y,IQ_GP_Q,IQ_GP_FY2025,IQ_GP_FQ12026,IQ_GP_FQ42025,IQ_GP_FQ32025,IQ_WORKING_CAP_Y,IQ_WORKING_CAP_Q,IQ_WORKING_CAP_FY2025,IQ_WORKING_CAP_FQ12026,IQ_WORKING_CAP_FQ42025,IQ_WORKING_CAP_FQ32025,SP_MARKETCAP_Current,SP_PRICE_OPEN_Current,SP_PRICE_HIGH_Current,SP_PRICE_LOW_Current,SP_HEADCOUNT_LATEST,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,IQ_TOTAL_EMPLOYEES_Y,IQ_TOTAL_EMPLOYEES_Q,IQ_TOTAL_EMPLOYEES_FY2025,IQ_TOTAL_EMPLOYEES_FQ12026,IQ_TOTAL_EMPLOYEES_FQ42025,IQ_TOTAL_EMPLOYEES_FQ32025,REG_CEO_CHANGE_MRY,REG_CEO_CHANGE_MRQ,REG_CEO_CHANGE_2025Y,REG_CEO_CHANGE_2026Q1,REG_CEO_CHANGE_2025Q4,REG_CEO_CHANGE_2025Q3,IQ_AUDITOR_NAME_Y,IQ_AUDITOR_NAME_Q,IQ_AUDITOR_NAME_FY2025,IQ_AUDITOR_NAME_FQ12026,IQ_AUDITOR_NAME_FQ42025,IQ_AUDITOR_NAME_FQ32025,SP_FITCH_LT_CREDIT_RATING,SP_FITCH_LT_RATING_EFFECTIVE_ DATE,SP_FITCH_LT_RATING_CREDIT_WATCH_OUTLOOK,RD_CREDIT_RATING_GLOBAL_Issuer Credit Rating,RD_CREDIT_RATING_DATE_GLOBAL_Issuer Credit Rating,RD_CWOL_GLOBAL_Issuer Credit Rating,RD_CREDIT_WATCH_OUTLOOK_DATE_GLOBAL_Issuer Credit Rating,IQ_EBITDA_Y,IQ_EBITDA_Q,IQ_EBITDA_FY2025,IQ_EBITDA_FQ12026,IQ_EBITDA_FQ42025,IQ_EBITDA_FQ32025
AMREP Corporation (NYSE:AXR),4110007,IQ105201,49694,14573,49694,17851,11178,7520,133776,143945,133776,140660,133776,128938,3815,4565,3815,5931,3815,2962,2.852,3.171,2.852,4.217,2.852,2.297,107458,117868,107458,114994,107458,103080,3747,4544,3747,5906,3747,2933,68,21,68,25,68,29,129961,139380,129961,134729,129961,125976,28.678,25.939,28.678,19.471,28.678,35.145,10.617,11.003,10.617,8.3,10.617,12.595,39466,49998,39466,48938,39466,36936,96024,105063,96024,100716,96024,92131,12107,3007,12107,6146,3539,432,,,,,,,317,,317,84,317,4,,,,,,,12716,3147,12716,4692,3893,717,19385,5937,19385,7993,5486,2307,103711,113324,103711,109088,103711,100147,147.54150378,28.5,29,17.61,9,,,0,49,,49,,49,,,,,,,,Rosenberg Rich Baker Berman & Company,,Rosenberg Rich Baker Berman & Company,,Rosenberg Rich Baker Berman & Company,,,,,,,,,12286,3089,12286,6217,3609,459
Concentrix Corporation (NASDAQGS:CNXC),4149372,IQ9068477,9825771,2500391,9825771,2500391,2552925,2483253,10761086,10674622,10761086,10674622,10761086,12410099,8016741,7886208,8016741,7886208,8016741,8065970,74.498,73.878,74.498,73.878,74.498,64.995,3084503,3041215,3084503,3041215,3084503,3137511,2196350,2575333,2196350,2575333,2196350,2009183,5540054,5689435,5540054,5689435,5540054,5746509,2744345,2788414,2744345,2788414,2744345,4344129,1.404,1.181,1.404,1.181,1.404,1.562,1.059,0.878,1.059,0.878,1.059,1.196,327347,222699,327347,222699,327347,350259,-177010,-178645,-177010,-178645,-177010,1325693,605267,155292,605267,155292,86334,165436,,,,,,,1999021,2038296,1999021,2038296,1999021,2051920,,,,,,,-1278924,21589,-1278924,21589,-1479384,88110,3435011,849657,3435011,849657,875957,855007,888153,465882,888153,465882,888153,1128328,1434.22345926,24.64,62.14,22.85,118255,,,-1,455000,,455000,,455000,,,,,,,,Ernst & Young LLP,,Ernst & Young LLP,,Ernst & Young LLP,,,,,BBB-,2025-11-20 08:14:29,Stable,2025-11-20 08:14:29,1265700,314661,1265700,314661,252185,333993
"DHI Group, Inc. (NYSE:DHX)",4151710,IQ27845,127826,31375,127826,,31375,32123,188243,188243,188243,,188243,192476,93736,93736,93736,,93736,95199,49.795,49.795,49.795,,49.795,49.46,24480,24480,24480,,24480,23925,55077,55077,55077,,55077,55920,39178,39178,39178,,39178,39489,94507,94507,94507,,94507,97277,0.444,0.444,0.444,,0.444,0.428,0.382,0.382,0.382,,0.382,0.364,2908,2908,2908,,2908,2296,18971,18971,18971,,18971,17620,14092,5239,14092,,5239,5113,,,,,,,18111,18111,18111,,18111,18039,,,,,,,-13510,1351,-13510,,1351,-4269,108214,26832,108214,,26832,27534,-30597,-30597,-30597,,-30597,-31995,108.8683172,2.55,3.34,1.21,214,,,0,270,270,270,,270,,,,,,,,Deloitte & Touche LLP,Deloitte & Touche LLP,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,,,,,28669,8583,28669,,8583,8601
NRC Health (NASDAQGS:NRC),4152463,IQ366847,137390,34803,137390,34803,35194,34608,134878,134559,134878,134559,134878,135719,120888,121064,120888,121064,120888,121405,89.628,89.971,89.628,89.971,89.628,89.453,20209,19984,20209,19984,20209,20401,36620,38470,36620,38470,36620,38566,80240,78032,80240,78032,80240,80561,13990,13495,13990,13495,13990,14314,0.552,0.519,0.552,0.519,0.552,0.529,0.434,0.348,0.434,0.348,0.434,0.391,4139,2547,4139,2547,4139,2219,-17298,-17682,-17298,-17682,-17298,-15470,29378,5569,29378,5569,11324,7738,,,,,,,11768,10833,11768,10833,11768,12861,,,,,,,11600,3222,11600,3222,1798,4122,85019,21157,85019,21157,21259,22204,-16411,-18486,-16411,-18486,-16411,-18165,410.61860112,17.22,22.79,11.0139,514,,,0,357,,357,,357,,,,,,,,KPMG LLP - Klynveld Peat Marwick Goerdeler,,KPMG LLP - Klynveld Peat Marwick Goerdeler,,KPMG LLP - Klynveld Peat Marwick Goerdeler,,,,,,,,,37002,7738,37002,7738,13469,9933
"Terra Systems, Inc. (OTCEM:TSYI)",4152927,IQ3184992,,7.886,,,,,321.093,305.349,,,,,2245.5,2349.332,,,,,699.33,769.392,,,,,10.715,15.719,,,,,2245.5,2349.332,,,,,250,250,,,,,-1924.407,-2043.983,,,,,0.005,0.007,,,,,0.005,0.007,,,,,10.715,15.719,,,,,-27892.189,-28019.64,,,,,-466.901,-38.831,,,,,,,,,,,,,,,,,,,,,,,-517.366,-58.947,,,,,,7.886,,,,,-2234.785,-2333.613,,,,,6.42731e-05,,1e-06,1e-06,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,-425.403,-28.457,,,,
"Turbo Global Partners, Inc. (OTCEM:TRBO)",4154556,IQ8402121,,,,,,,,359.905,,,,,,4831.036,,,,,,1342.309,,,,,,27.902,,,,,,1680.899,,,,,,3150.137,,,,,,-4471.131,,,,,,0.017,,,,,,0.017,,,,,,27.902,,,,,,-4777.083,,,,,,-318.02,,,,,,,,,,,,,,,,,,,,,,,,-277.337,,,,,,,,,,,,-1652.997,,,,,7.25906e-05,,0.0401,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-282.033,,,,
"comScore, Inc. (NASDAQGS:SCOR)",4157365,IQ33539685,357469,93465,357469,,93465,88906,407709,407709,407709,,407709,406945,206548,206548,206548,,206548,225732,50.661,50.661,50.661,,50.661,55.47,96270,96270,96270,,96270,91518,122891,122891,122891,,122891,141602,59871,59871,59871,,59871,58505,201161,201161,201161,,201161,181213,0.783,0.783,0.783,,0.783,0.646,0.658,0.658,0.658,,0.658,0.546,23621,23621,23621,,23621,26705,-1429995,-1429995,-1429995,,-1429995,-1501204,4509,6551,4509,,6551,1705,,,,,,,57260,57260,57260,,57260,50592,,,,,,,-10004,3028,-10004,,3028,453,146769,40394,146769,,40394,36123,-26621,-26621,-26621,,-26621,-50084,110.27259276,7.53,10.1784,4.3901,1190,,,-1,1158,1158,1158,,1158,,,,,,,,Deloitte & Touche LLP,Deloitte & Touche LLP,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,,,,,12196,14197,12196,,14197,9251
Huron Consulting Group Inc. (NASDAQGS:HURN),4158666,IQ2413126,1662836,432280,1662836,,432280,432361,1526683,1526683,1526683,,1526683,1544182,998054,998054,998054,,998054,1044404,65.374,65.374,65.374,,65.374,67.635,448584,448584,448584,,448584,475045,383433,383433,383433,,383433,330054,552172,552172,552172,,552172,655028,528629,528629,528629,,528629,499778,1.17,1.17,1.17,,1.17,1.439,1.083,1.083,1.083,,1.083,1.331,24508,24508,24508,,24508,23889,636693,636693,636693,,636693,606039,199179,65445,199179,,65445,53521,,,,,,,390400,390400,390400,,390400,414906,,,,,,,105040,30654,105040,,30654,30420,540407,145725,540407,,145725,143558,65151,65151,65151,,65151,144991,2055.9663552,130.51,186.775,116.12,7076,,,0,8610,8610,8610,,8610,7335,,,,,,,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,,,,,,,,222108,71177.25,222108,,71177.25,62919
"Digital Brand Media & Marketing Group, Inc. (OTCPK:DBMM)",4169929,IQ3576388,137.998,38.672,137.998,47.017,56.331,25.09,58.502,81.756,58.502,52.03,58.502,39.601,8440.013,8971.969,8440.013,8692.615,8440.013,7809.259,14426.879,10974.08,14426.879,16706.929,14426.879,19719.853,58.502,81.756,58.502,52.03,58.502,39.601,8438.04,8971.969,8438.04,8692.615,8438.04,7809.259,4078.547,4381.44,4078.547,4209.712,4078.547,3948.002,-8381.511,-8890.213,-8381.511,-8640.585,-8381.511,-7769.658,0.007,0.009,0.007,0.006,0.007,0.005,0.007,0.009,0.007,0.006,0.007,0.005,23.108,63.335,23.108,33.638,23.108,20.376,-19241.756,-19791.962,-19241.756,-19547.17,-19241.756,-18580.011,-544.197,-116.219,-544.197,-153.068,-138.1,-85.725,,,,,,,35.139,18.166,35.139,18.137,35.139,18.97,,,,,,,-1060.22,-244.792,-1060.22,-305.414,-661.745,-227.965,25.379,16.698,25.379,13.586,10.211,5.681,-8379.538,-8890.213,-8379.538,-8640.585,-8379.538,-7769.658,0.6489139733,,0.0027,0.0005,,,,,7,,7,,7,,,,,,,,"M & K CPAS, PLLC",,"M & K CPAS, PLLC",,"M & K CPAS, PLLC",,,,,,,,,,,,,,
ManpowerGroup Inc. (NYSE:MAN),4185702,IQ320570,17957100,4510400,17957100,4510400,4713100,4634400,9160100,8391300,9160100,8391300,9160100,8446900,7099800,6325800,7099800,6325800,7099800,6435500,77.508,75.385,77.508,75.385,77.508,76.188,5790400,5062800,5790400,5062800,5790400,5100900,5233600,4502600,5233600,4502600,5233600,5123900,2088800,1538900,2088800,1538900,2088800,1637100,2060300,2065500,2060300,2065500,2060300,2011400,1.106,1.124,1.106,1.124,1.106,0.996,1.078,1.078,1.078,1.078,1.078,0.957,871000,224900,871000,224900,871000,274600,3732300,3734800,3732300,3734800,3732300,3735500,305400,54300,305400,54300,95600,88000,,,,,,,4770300,4628200,4770300,4628200,4770300,4631400,,,,,,,-13300,2500,-13300,2500,30200,18000,2997600,723000,2997600,723000,766700,768900,556800,560200,556800,560200,556800,-23000,1380.52027204,30.01,47.335,25.15,19926,,,-1,25400,,25400,,25400,,,,,,,,Deloitte & Touche LLP,,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,BBB-,2025-11-21 10:51:51,Stable,2025-11-21 10:51:51,374200,74500,374200,74500,98900,110100
"Synthesis Energy Systems, Inc. (OTCEM:SYNE)",4187654,IQ20440351,,,,,,,2656,2402,,,,,7726,28020,,,,,290.889,1166.528,,,,,1838,1610,,,,,1804,3029,,,,,5835,18707,,,,,-5070,-25618,,,,,1.019,0.532,,,,,0.483,0.125,,,,,871,378,,,,,-270784,-293062,,,,,-6066,-1923,,,,,,,,,,,,359,,,,,,,,,,,-10716,-21347,,,,,,,,,,,34,-1419,,,,,1.5765e-06,,0.0003,1e-06,9,,,0,6,,,,,,,,,,,,McGladrey LLP - RSM  LLP,,,,,,,,,,,,,-5808,-1909,,,,
"TriNet Group, Inc. (NYSE:TNET)",4228223,IQ124565,4943000,1212000,4943000,1212000,1234000,1215000,3797000,3420000,3797000,3420000,3797000,3425000,3743000,3337000,3743000,3337000,3743000,3315000,98.578,97.573,98.578,97.573,98.578,96.788,2868000,2484000,2868000,2484000,2868000,2498000,2637000,2226000,2637000,2226000,2637000,2249000,942000,946000,942000,946000,942000,943000,54000,83000,54000,83000,54000,110000,1.088,1.116,1.088,1.116,1.088,1.111,0.217,0.358,0.217,0.358,0.217,0.359,287000,340000,287000,340000,287000,321000,-1081000,-1066000,-1081000,-1066000,-1081000,-1002000,217000,136000,217000,136000,7000,48000,,,,,,,284000,458000,284000,458000,284000,486000,,,,,,,155000,89000,155000,89000,-1000,34000,819000,286000,819000,286000,157000,199000,231000,258000,231000,258000,231000,249000,1972.86297042,44.25,86.78,33.605,3547,,,0,326600,302834,326600,302834,326600,335273,,,,,,,Deloitte & Touche LLP,,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,BB,2023-07-28 13:01:23,Stable,2023-07-28 13:01:23,236000,153000,236000,153000,11750,65000
"Barrett Business Services, Inc. (NASDAQGS:BBSI)",4259706,IQ328132,1240298,321126,1240298,,321126,318949,779067,779067,779067,,779067,777925,538067,538067,538067,,538067,537780,69.066,69.066,69.066,,69.066,69.13,524640,524640,524640,,524640,516903,405872,405872,405872,,405872,406676,24453,24453,24453,,24453,25170,241000,241000,241000,,241000,240145,1.293,1.293,1.293,,1.293,1.271,1.007,1.007,1.007,,1.007,1.01,95033,95033,95033,,95033,47676,206114,206114,206114,,206114,208042,62163,18520,62163,,18520,24782,,,,,,,251591,251591,251591,,251591,300942,,,,,,,54448,16396,54448,,16396,20619,260913,68265,260913,,68265,76765,118768,118768,118768,,118768,110227,752.01645238,31.17,49.65,25.3341,902,,,0,141802,141802,141802,,141802,,,,,,,,Deloitte & Touche LLP,Deloitte & Touche LLP,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,,,,,65819,19434,65819,,19434,26879
"Clean Energy Pathways, Inc. (OTCEM:CPWY)",4284055,IQ38719893,2301.369,0,,,,,123.215,33.375,,,,,432.909,3970.686,,,,,351.344,11897.187,,,,,114.098,24.84,,,,,432.909,3970.686,,,,,0,0,,,,,-309.694,-3937.311,,,,,0.264,0.006,,,,,0.21,0,,,,,80.325,1.39,,,,,-13662.701,-17331.318,,,,,-1401.211,-50.258,,,,,,,,,,,10.373,0.05,,,,,,,,,,,3529.272,-50.258,,,,,47.007,0,,,,,-318.811,-3945.846,,,,,0.0186539162,,0.002,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1398.535,-49.968,,,,
"Information Services Group, Inc. (NASDAQGM:III)",4305772,IQ28638526,244725,61213,244725,,61213,62364,211001,211001,211001,,211001,213252,116325,116325,116325,,116325,118564,55.13,55.13,55.13,,55.13,55.598,94071,94071,94071,,94071,94226,40157,40157,40157,,40157,42512,70531,70531,70531,,70531,68508,94676,94676,94676,,94676,94688,2.343,2.343,2.343,,2.343,2.216,2.193,2.193,2.193,,2.193,2.085,28661,28661,28661,,28661,28735,-90523,-90523,-90523,,-90523,-93137,17796,5066,17796,,5066,4588,,,,,,,59409,59409,59409,,59409,59893,,,,,,,9341,2614,9341,,2614,3056,105404,27442,105404,,27442,26332,53914,53914,53914,,53914,51714,196.41828492,4.11,6.4495,3.74,1558,,,-1,1272,1272,1272,,1272,1300,,,,,,,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,,,,,,,,22334,6191,22334,,6191,5731
"Tetra Tech, Inc. (NASDAQGS:TTEK)",4309013,IQ196872,4617360,1049633,4617360,1037176,1163309,1153016,4282174,4362231,4282174,4264727,4282174,4353447,2502010,2498482,2502010,2418089,2502010,2611351,58.428,57.275,58.428,56.7,58.428,59.984,1620889,1542019,1620889,1604439,1620889,1619796,1379044,1228731,1379044,1220794,1379044,1376121,987157,1109730,987157,1058381,987157,1071637,1780164,1863749,1780164,1846638,1780164,1742096,1.175,1.255,1.175,1.314,1.175,1.177,1.073,1.154,1.073,1.222,1.073,1.1,167459,223612,167459,269448,167459,242833,1872948,1955468,1872948,1919840,1872948,1804429,606107,131465,606107,133547,173932,164928,,,,,,,1312494,1193785,1312494,1222846,1312494,1270371,,,,,,,247724,93623,247724,105028,127745,113844,961344,214091,961344,220371,274147,251539,241845,313288,241845,383645,241845,243675,8219.14721733,31.67,43.14,29.57,10688,,,-1,25000,25000,25000,25000,25000,30000,,,,,,,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,,,,,,,,664383,145806,664383,147543,188572,178625
"Professional Diversity Network, Inc. (NASDAQCM:IPDN)",4335003,IQ134666880,6546.739,1668.901,6546.739,,1668.901,1731.762,17867.569,17867.569,17867.569,,17867.569,12146.012,6685.309,6685.309,6685.309,,6685.309,3846.047,37.416,37.416,37.416,,37.416,31.665,2559.797,2559.797,2559.797,,2559.797,1609.152,6602.825,6602.825,6602.825,,6602.825,3736.881,185.065,185.065,185.065,,185.065,209.617,11182.26,11182.26,11182.26,,11182.26,8299.965,0.388,0.388,0.388,,0.388,0.431,0.186,0.186,0.186,,0.186,0.398,216.954,216.954,216.954,,216.954,265.258,-108865.674,-108865.674,-108865.674,,-108865.674,-105970.511,-6452.584,-2890.845,-6452.584,,-2890.845,-2359.854,,,,,,,1008.653,1008.653,1008.653,,1008.653,1222.241,,,,,,,-6450.991,-2895.163,-6450.991,,-2895.163,-2357.801,2822.628,561.727,2822.628,,561.727,762.811,-4043.028,-4043.028,-4043.028,,-4043.028,-2127.729,8.165093645,0.837,12.39,0.6788,2,,,0,32,32,32,,32,,,,,,,,SR CPA & Co,SR CPA & Co,SR CPA & Co,,SR CPA & Co,,,,,,,,,-6402.733,-2878.516,-6402.733,,-2878.516,-2347.35
"Star Equity Holdings, Inc. (NASDAQGS:STRR)",4335346,IQ4863435,172159,56793,172159,,56793,47959,113231,113231,113231,,113231,117140,47524,47524,47524,,47524,49369,41.971,41.971,41.971,,41.971,42.145,62487,62487,62487,,62487,67845,29826,29826,29826,,29826,32810,26419,26419,26419,,26419,22990,65707,65707,65707,,65707,67771,2.095,2.095,2.095,,2.095,2.068,1.651,1.651,1.651,,1.651,1.656,10269,10269,10269,,10269,15368,-435934,-435934,-435934,,-435934,-434225,-2077,3102,-2077,,3102,-3244,,,,,,,35476,35476,35476,,35476,36239,,,,,,,-5917,-1709,-5917,,-1709,-1764,16324,5981,16324,,5981,4492,32661,32661,32661,,32661,35035,35.4765642,9.75,11.99,8.26,483,,,-1,1200,1200,1200,,1200,,,,,,,,"Wolf & Company, P.C.","Wolf & Company, P.C.","Wolf & Company, P.C.",,"Wolf & Company, P.C.",,,,,,,,,1,3990,1,,3990,-2579
Orosur Mining Inc. (TSXV:OMI),4353117,IQ3188602,,,,,,,9489,23599,9489,9279,9489,9508,2858,5668,2858,2894,2858,13693,30.119,24.018,30.119,31.189,30.119,144.016,5343,14684,5343,4364,5343,2792,2858,5668,2858,2894,2858,11137,0,0,0,0,0,0,6631,17931,6631,6385,6631,-4185,1.869,2.591,1.869,1.508,1.869,0.251,1.824,2.587,1.824,1.466,1.824,0.233,4877,13650,4877,3906,4877,2355,-77258,-83852,-77258,-77976,-77258,-86099,-3864,-1416,-3864,-532,,-747,,,,,,,336,1012,336,337,336,237,,,,,,,9936,-2051,9936,-718,,-775,,,,,,,2485,9016,2485,1470,2485,-8345,100.408263650605,0.27196483552,0.55863047296,0.091880012,20,,,0,,,,,,,,,,,,,Baker Tilly WM LLP,,Baker Tilly WM LLP,,Baker Tilly WM LLP,,,,,,,,,-3246,-1410,-3246,-527,,-741
"Quad M Solutions, Inc. (OTCEM:MMMM)",4363038,IQ3170564,54892.679,,,,,,10748.095,9913.415,,,,,10194.06,9450.315,,,,,94.845,95.329,,,,,10748.095,9913.415,,,,,10194.061,9450.315,,,,,4919.177,5011.927,,,,,554.035,463.1,,,,,1.054,1.049,,,,,1.03,0.027,,,,,836.495,1.815,,,,,-35034.31,-35125.181,,,,,-3741.962,-104.996,,,,,,,,,,,9659,9911.6,,,,,,,,,,,-4212.053,-104.996,,,,,2193.34,,,,,,554.034,463.1,,,,,0.0002638925,,0.0002,1e-06,0,,,,18,,,,,,,,,,,,"Hudgens CPA, PLLC",,,,,,,,,,,,,,,,,,
"Maximus, Inc. (NYSE:MMS)",4378147,IQ218451,5431276,1345046,5431276,1345046,1318415,1348400,4069639,4208300,4069639,4208300,4069639,4462293,2395604,2488488,2395604,2488488,2395604,2689257,58.865,59.133,58.865,59.133,58.865,60.266,1252924,1423208,1252924,1423208,1252924,1605031,765163,608046,765163,608046,765163,706151,1445867,1671735,1445867,1671735,1445867,1781591,1674035,1719812,1674035,1719812,1674035,1773036,1.637,2.341,1.637,2.341,1.637,2.273,1.469,2.123,1.469,2.123,1.469,2.107,222351,137594,222351,137594,222351,59777,1063784,1109971,1063784,1109971,1063784,1158169,528289,146210,528289,146210,83519,165672,,,,,,,901999,1153045,901999,1153045,901999,1428011,,,,,,,319034,93943,319034,93943,75288,105981,1333443,318670,1333443,318670,333552,359513,487761,815162,487761,815162,487761,898880,3520.56509504,65.36,100,60.75,13332,,,-1,37200,,37200,,37200,,,,,,,,KPMG LLP - Klynveld Peat Marwick Goerdeler,,KPMG LLP - Klynveld Peat Marwick Goerdeler,,KPMG LLP - Klynveld Peat Marwick Goerdeler,,,,,BB+,2021-05-12 07:47:45,Stable,2021-05-12 07:47:45,639805,179399,639805,179399,98492,198289
"Corporate Resource Services, Inc.",4405128,IQ13424471,819673,260285,,,,,143126,183883,,,,,116252,153645,,,,,81.224,83.556,,,,,111141,135658,,,,,95652,129779,,,,,94036,118268,,,,,26874,30238,,,,,1.162,1.045,,,,,1.149,1.035,,,,,32,156,,,,,-4976,-5261,,,,,10916,8126,,,,,,,,,,,109889,134104,,,,,,,,,,,2776,2432,,,,,96376,32698,,,,,15489,5879,,,,,,,,,55,,,0,800,800,,,,,,,,,,,Crowe Horwath LLP,,,,,,,,,,,,,12710,9022,,,,
"Intertech Solutions , Inc. (OTCEM:ITEC)",4439487,IQ108533122,2.444,0.113,,,,,699.154,699.154,,,,,335.892,335.892,,,,,48.043,48.043,,,,,336.654,336.654,,,,,335.892,335.892,,,,,87.5,87.5,,,,,363.262,363.262,,,,,1.002,1.002,,,,,0,0,,,,,0.115,0.115,,,,,-943.937,-943.937,,,,,-622.761,-126.752,,,,,,,,,,,,,,,,,,,,,,,-608.66,-130.695,,,,,-361.058,-89.764,,,,,0.762,0.762,,,,,0.0072011525,,1e-05,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-259.249,54.01,,,,
