SP_ENTITY_NAME,SP_ENTITY_ID,SP_CIQ_ID,IQ_TOTAL_REV_Y,IQ_TOTAL_REV_Q,IQ_TOTAL_REV_FY2025,IQ_TOTAL_REV_FQ12026,IQ_TOTAL_REV_FQ42025,IQ_TOTAL_REV_FQ32025,IQ_TOTAL_ASSETS_Y,IQ_TOTAL_ASSETS_Q,IQ_TOTAL_ASSETS_FY2025,IQ_TOTAL_ASSETS_FQ12026,IQ_TOTAL_ASSETS_FQ42025,IQ_TOTAL_ASSETS_FQ32025,IQ_TOTAL_LIAB_Y,IQ_TOTAL_LIAB_Q,IQ_TOTAL_LIAB_FY2025,IQ_TOTAL_LIAB_FQ12026,IQ_TOTAL_LIAB_FQ42025,IQ_TOTAL_LIAB_FQ32025,IQ_TOTAL_LIAB_TOTAL_ASSETS_Y,IQ_TOTAL_LIAB_TOTAL_ASSETS_Q,IQ_TOTAL_LIAB_TOTAL_ASSETS_FY2025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ12026,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ42025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ32025,SP_CURRENT_ASSETS_Y,SP_CURRENT_ASSETS_Q,SP_CURRENT_ASSETS_FY2025,SP_CURRENT_ASSETS_FQ12026,SP_CURRENT_ASSETS_FQ42025,SP_CURRENT_ASSETS_FQ32025,IQ_TOTAL_CL_Y,IQ_TOTAL_CL_Q,IQ_TOTAL_CL_FY2025,IQ_TOTAL_CL_FQ12026,IQ_TOTAL_CL_FQ42025,IQ_TOTAL_CL_FQ32025,IQ_TOTAL_DEBT_Y,IQ_TOTAL_DEBT_Q,IQ_TOTAL_DEBT_FY2025,IQ_TOTAL_DEBT_FQ12026,IQ_TOTAL_DEBT_FQ42025,IQ_TOTAL_DEBT_FQ32025,IQ_TOTAL_EQUITY_Y,IQ_TOTAL_EQUITY_Q,IQ_TOTAL_EQUITY_FY2025,IQ_TOTAL_EQUITY_FQ12026,IQ_TOTAL_EQUITY_FQ42025,IQ_TOTAL_EQUITY_FQ32025,IQ_CURRENT_RATIO_Y,IQ_CURRENT_RATIO_Q,IQ_CURRENT_RATIO_FY2025,IQ_CURRENT_RATIO_FQ12026,IQ_CURRENT_RATIO_FQ42025,IQ_CURRENT_RATIO_FQ32025,IQ_QUICK_RATIO_Y,IQ_QUICK_RATIO_Q,IQ_QUICK_RATIO_FY2025,IQ_QUICK_RATIO_FQ12026,IQ_QUICK_RATIO_FQ42025,IQ_QUICK_RATIO_FQ32025,IQ_CASH_EQUIV_Y,IQ_CASH_EQUIV_Q,IQ_CASH_EQUIV_FY2025,IQ_CASH_EQUIV_FQ12026,IQ_CASH_EQUIV_FQ42025,IQ_CASH_EQUIV_FQ32025,IQ_RETAINED_EARNINGS_Y,IQ_RETAINED_EARNINGS_Q,IQ_RETAINED_EARNINGS_FY2025,IQ_RETAINED_EARNINGS_FQ12026,IQ_RETAINED_EARNINGS_FQ42025,IQ_RETAINED_EARNINGS_FQ32025,IQ_EBIT_Y,IQ_EBIT_Q,IQ_EBIT_FY2025,IQ_EBIT_FQ12026,IQ_EBIT_FQ42025,IQ_EBIT_FQ32025,IQ_AR_RE_Y,IQ_AR_RE_Q,IQ_AR_RE_FY2025,IQ_AR_RE_FQ12026,IQ_AR_RE_FQ42025,IQ_AR_RE_FQ32025,IQ_TOTAL_RECEIV_Y,IQ_TOTAL_RECEIV_Q,IQ_TOTAL_RECEIV_FY2025,IQ_TOTAL_RECEIV_FQ12026,IQ_TOTAL_RECEIV_FQ42025,IQ_TOTAL_RECEIV_FQ32025,IQ_OPER_INC_RE_Y,IQ_OPER_INC_RE_Q,IQ_OPER_INC_RE_FY2025,IQ_OPER_INC_RE_FQ12026,IQ_OPER_INC_RE_FQ42025,IQ_OPER_INC_RE_FQ32025,IQ_NET_INC_PARENT_Y,IQ_NET_INC_PARENT_Q,IQ_NET_INC_PARENT_FY2025,IQ_NET_INC_PARENT_FQ12026,IQ_NET_INC_PARENT_FQ42025,IQ_NET_INC_PARENT_FQ32025,IQ_GP_Y,IQ_GP_Q,IQ_GP_FY2025,IQ_GP_FQ12026,IQ_GP_FQ42025,IQ_GP_FQ32025,IQ_WORKING_CAP_Y,IQ_WORKING_CAP_Q,IQ_WORKING_CAP_FY2025,IQ_WORKING_CAP_FQ12026,IQ_WORKING_CAP_FQ42025,IQ_WORKING_CAP_FQ32025,SP_MARKETCAP_Current,SP_PRICE_OPEN_Current,SP_PRICE_HIGH_Current,SP_PRICE_LOW_Current,SP_HEADCOUNT_LATEST,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,IQ_TOTAL_EMPLOYEES_Y,IQ_TOTAL_EMPLOYEES_Q,IQ_TOTAL_EMPLOYEES_FY2025,IQ_TOTAL_EMPLOYEES_FQ12026,IQ_TOTAL_EMPLOYEES_FQ42025,IQ_TOTAL_EMPLOYEES_FQ32025,REG_CEO_CHANGE_MRY,REG_CEO_CHANGE_MRQ,REG_CEO_CHANGE_2025Y,REG_CEO_CHANGE_2026Q1,REG_CEO_CHANGE_2025Q4,REG_CEO_CHANGE_2025Q3,IQ_AUDITOR_NAME_Y,IQ_AUDITOR_NAME_Q,IQ_AUDITOR_NAME_FY2025,IQ_AUDITOR_NAME_FQ12026,IQ_AUDITOR_NAME_FQ42025,IQ_AUDITOR_NAME_FQ32025,SP_FITCH_LT_CREDIT_RATING,SP_FITCH_LT_RATING_EFFECTIVE_ DATE,SP_FITCH_LT_RATING_CREDIT_WATCH_OUTLOOK,RD_CREDIT_RATING_GLOBAL_Issuer Credit Rating,RD_CREDIT_RATING_DATE_GLOBAL_Issuer Credit Rating,RD_CWOL_GLOBAL_Issuer Credit Rating,RD_CREDIT_WATCH_OUTLOOK_DATE_GLOBAL_Issuer Credit Rating,IQ_EBITDA_Y,IQ_EBITDA_Q,IQ_EBITDA_FY2025,IQ_EBITDA_FQ12026,IQ_EBITDA_FQ42025,IQ_EBITDA_FQ32025
"Bloomin' Brands, Inc. (NASDAQGS:BLMN)",4916268,IQ128530849,3955996,975223,3955996,,975223,928813,3171907,3171907,3171907,,3171907,3280063,2834742,2834742,2834742,,2834742,2932056,89.37,89.37,89.37,,89.37,89.39,269638,269638,269638,,269638,351249,878646,878646,878646,,878646,774420,2021439,2021439,2021439,,2021439,2209470,337165,337165,337165,,337165,348007,0.307,0.307,0.307,,0.307,0.454,0.184,0.184,0.184,,0.184,0.313,59461,59461,59461,,59461,66479,-917597,-917597,-917597,,-917597,-904122,117159,31572,117159,,31572,-3184,,,,,,,102216,102216,102216,,102216,175646,,,,,,,8237,-13475,8237,,-13475,-45859,533235,134149,533235,,134149,100866,-609008,-609008,-609008,,-609008,-423171,479.90538872,5.87,10.7,5.19,788,,,-2,64000,64000,64000,,64000,,,,,,,,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,,,,B+,2025-12-09 15:03:14,Stable,2025-12-09 15:03:14,294839,75760,294839,,75760,41763
Primior Holdings Inc. (OTCPK:PTKN),4916304,IQ3547348,847.257,209.006,,,,,529.21,577.943,,,,,555.732,651.454,,,,,105.012,112.719,,,,,61.706,93.538,,,,,141.232,187.454,,,,,414.5,464,,,,,-26.521,-73.51,,,,,0.437,0.499,,,,,0.134,0.048,,,,,13.261,3.373,,,,,-366.52,-400.077,,,,,-50.111,-30.911,,,,,,,,,,,5.622,5.667,,,,,,,,,,,-264.855,-46.988,,,,,538.642,133.044,,,,,-79.526,-93.916,,,,,5.3953714514,0.0015,0.00415,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prime Being Corp. (OTCPK:PRBG),4916724,IQ36666508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.4815895,,3.5,0.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baristas Coffee Company, Inc. (OTCEM:BCCI)",4916953,IQ1038961,1206.771,110.55,,,,,3326.866,3424.225,,,,,2283.355,2079.619,,,,,68.634,60.733,,,,,23.93,38.874,,,,,2283.355,2079.619,,,,,841.557,676.667,,,,,1043.511,1344.606,,,,,0.01,0.019,,,,,,0.009,,,,,,17.914,,,,,-11141.847,-12934.96,,,,,-865.838,-104.381,,,,,,,,,,,,,,,,,,,,,,,-3150.216,-198.881,,,,,189.975,9.837,,,,,-2259.425,-2040.745,,,,,0.0192116272,,0.01,8e-06,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,-725.236,-90.408,,,,
Skytop Lodge Corporation (OTCPK:SKTP),4980631,IQ3649458,,2466.591,,,,,,5914.779,,,,,,1694.979,,,,,,28.657,,,,,,1016.43,,,,,,1570.647,,,,,,100,,,,,,4219.8,,,,,,0.647,,,,,,0.445,,,,,,-106.433,,,,,,3075.117,,,,,,167.333,,,,,,,,,,,,805.906,,,,,,,,,,,,165.937,,,,,,1118.807,,,,,,-554.217,,,,,15.96075,,1761,1222,110,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,287.333,,,,
"ParkVida Group, Inc. (OTCPK:PRKV)",4980735,IQ3759348,,,,,,,778.745,778.745,,,,,107.813,107.813,,,,,13.844,13.844,,,,,6.487,6.487,,,,,48.987,48.987,,,,,58.826,58.826,,,,,670.932,670.932,,,,,0.132,0.132,,,,,0.132,0.132,,,,,6.487,6.487,,,,,-773.316,-773.316,,,,,-263.679,-43.411,,,,,,,,,,,,,,,,,,,,,,,-288.808,-44.438,,,,,,,,,,,-42.5,-42.5,,,,,0.736861116,,0.015504,0.006,,,,,4,4,,,,,,,,,,,"Pritchett, Siler & Hardy, P.C.","Pritchett, Siler & Hardy, P.C.",,,,,,,,,,,,-226.34,-38.358,,,,
Marriott Vacations Worldwide Corporation (NYSE:VAC),4981115,IQ127149531,3334000,1257000,3334000,1257000,856000,812000,9757000,9636000,9757000,9636000,9757000,10149000,7764000,7644000,7764000,7644000,7764000,7684000,79.574,79.328,79.574,79.328,79.574,75.712,4444000,4259000,4444000,4259000,4444000,4414000,1268000,1046000,1268000,1046000,1268000,1136000,5753000,5569000,5753000,5569000,5753000,5739000,1993000,1992000,1993000,1992000,1993000,2465000,3.505,4.072,3.505,4.072,3.505,3.886,0.626,0.654,0.626,0.654,0.626,0.738,406000,268000,406000,268000,406000,474000,434000,429000,434000,429000,434000,893000,452000,112000,452000,112000,32000,121000,,,,,,,2953000,2983000,2953000,2983000,2953000,2886000,,,,,,,-308000,22000,-308000,22000,-431000,-2000,1786000,882000,1786000,882000,372000,446000,3176000,3213000,3176000,3213000,3176000,3278000,2408.68021737,72.15,86.33,44.58,5613,,,-1,21100,,21100,,21100,,,,,,,,Ernst & Young LLP,,Ernst & Young LLP,,Ernst & Young LLP,,,,,B+,2025-11-10 16:01:21,Negative,2025-11-10 16:01:21,601000,146000,601000,146000,67000,159000
MVP Holdings Inc. (OTCEM:MVPT),4981213,IQ26180478,5438.297,895.355,,,,,803.93,803.93,,,,,449.162,449.162,,,,,55.871,55.871,,,,,542.495,542.495,,,,,449.162,449.162,,,,,0,0,,,,,354.768,354.768,,,,,1.208,1.208,,,,,1.186,1.186,,,,,164.703,164.703,,,,,-3068.314,-3068.314,,,,,-854.905,-218.667,,,,,,,,,,,12.026,12.026,,,,,,,,,,,-1020.489,-443.63,,,,,2515.688,433.076,,,,,93.333,93.333,,,,,0.000100229,,0.0001,0.0001,9,,,13,35,35,,,,,,,,,,,"Malone & Bailey, PLLC","Malone & Bailey, PLLC",,,,,,,,,,,,-831.857,-211.53,,,,
"The Castle Group, Inc. (OTCEM:CAGU)",4981220,IQ222942,26250.937,7096.691,,,,,15557.774,15484.394,,,,,13076.399,12709.81,,,,,84.051,82.081,,,,,7182.468,6980.67,,,,,8489.795,8149.483,,,,,4702.802,4749.657,,,,,2481.375,2774.584,,,,,0.846,0.857,,,,,0.8,0.819,,,,,4324.791,4261.03,,,,,-4409.227,-4157.889,,,,,455.83,433.805,,,,,,,,,,,2484.922,2431.445,,,,,,,,,,,105.973,251.338,,,,,5226.148,1813.206,,,,,-1307.327,-1168.813,,,,,0.010056392,,0.001,0.0004,61,,,-2,,,,,,,,,,,,,BDO LLP,,,,,,,,,,,,,749.309,498.537,,,,
"HAZ Holdings, Inc.",4982129,IQ32484068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Culture Inc. (OTCPK:FCUL),4987125,IQ3188563,45.075,10.887,,,,,347.445,302.41,,,,,2084.054,3946.684,,,,,599.823,1305.077,,,,,347.445,302.41,,,,,2084.054,3946.684,,,,,1851.41,3811.921,,,,,-1736.609,-3644.274,,,,,0.167,0.077,,,,,0.166,0.076,,,,,41.793,95.951,,,,,-2530.737,-5303.466,,,,,-784.264,-558.713,,,,,,,,,,,10.229,11.006,,,,,,,,,,,-2967.637,-1788.763,,,,,42.37,10.234,,,,,-1736.609,-3644.274,,,,,8.76205704,,4.76,0.04,0,,,,,1,,,,,,,,,,,Pinnacle Accountancy Group of Utah,,,,,,,,,,,,,,,,,,
Nutrition Management Services Company (OTCEM:NMSC.A),4988267,IQ327641,20013.903,4854.949,,,,,12251.024,12954.735,,,,,8776.308,9506.245,,,,,71.637,73.38,,,,,9296.643,9980.599,,,,,6687.162,7413.057,,,,,5691.946,5634.589,,,,,3474.716,3448.49,,,,,1.39,1.346,,,,,0.381,0.413,,,,,52.609,,,,,,172.305,146.079,,,,,366.897,218.73,,,,,,,,,,,2494.193,3063.285,,,,,,,,,,,85.369,-26.226,,,,,4298.008,1098.286,,,,,2609.481,2567.542,,,,,0.0448125,,0.015,0.015,70,,,1,289,,,,,,,,,,,,MSPC,,,,,,,,,,,,,392.25,224.994,,,,
"Alliance Creative Group, Inc. (OTCPK:ACGX)",4989504,IQ44798917,583.514,,,,,,4490.267,1132.342,,,,1132.342,3606.552,322.5,,,,322.5,80.319,28.481,,,,28.481,697.554,203.162,,,,203.162,,,,,,,3606.552,297.5,,,,297.5,883.715,809.842,,,,809.842,,,,,,,,,,,,,28.844,203.162,,,,203.162,-8823.251,-13005.945,,,,-13005.945,75.752,-22.734,,,,-22.734,,,,,,,661,,,,,,,,,,,,123.599,-0.722,,,,-0.722,583.514,,,,,,697.554,203.162,,,,203.162,0.21018429,,0.115,0.025,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CXJ Group Co., Limited (OTCPK:ECXJ)",4996265,IQ6011994,458.632,145.267,458.632,91.005,178.834,64.541,300.175,448.234,300.175,344.96,300.175,2322.703,1855.286,2293.798,1855.286,1954.022,1855.286,1832.932,618.068,511.741,618.068,566.449,618.068,78.914,284.303,413.857,284.303,330.929,284.303,545.34,1855.286,2277.86,1855.286,1954.022,1855.286,1832.932,13.611,33.348,13.611,12.275,13.611,32.123,-1555.111,-1845.564,-1555.111,-1609.062,-1555.111,489.771,0.153,0.182,0.153,0.169,0.153,0.298,0.044,0.096,0.044,0.062,0.044,0.039,10.037,144.747,10.037,49.246,10.037,2.364,-7647.505,-7891.793,-7647.505,-7694.281,-7647.505,-5613.378,-506.997,-99.216,-506.997,-46.778,-291.846,-64.64,,,,,,,153.826,176.628,153.826,154.749,153.826,68.499,,,,,,,-2284.025,-99.214,-2284.025,-46.776,-2034.127,-64.638,372.657,70.143,372.657,74.961,150.108,62.098,-1570.983,-1864.003,-1570.983,-1623.093,-1570.983,-1287.592,81.8164136,,1.99,0.008,3,,,0,19,,19,,19,,,,,,,,J&S Associate,,J&S Associate,,J&S Associate,,,,,,,,,-504.821,-98.918,-504.821,-46.226,-291.313,-64.109
"Eventbrite, Inc.",5150487,IQ45534830,291843,73509,291843,,73509,71743,647220,647220,647220,,647220,744586,468079,468079,468079,,468079,555469,72.321,72.321,72.321,,72.321,74.601,457209,457209,457209,,457209,552325,409738,409738,409738,,409738,495079,144807,144807,144807,,144807,175825,179141,179141,179141,,179141,189117,1.116,1.116,1.116,,1.116,1.116,0.76,0.76,0.76,,0.76,0.834,299921,299921,299921,,299921,402769,-841520,-841520,-841520,,-841520,-833354,-26094,-9128,-26094,,-9128,-902,,,,,,,11681,11681,11681,,11681,10141,,,,,,,-10515,-8166,-10515,,-8166,6369,197299,50051,197299,,50051,48714,47471,47471,47471,,47471,57246,452.95814729,,,,862,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,-20549,-9003,-20549,,-9003,494
Ondas Inc. (NASDAQCM:ONDS),5176932,IQ60309355,50731,30111.12,50731,,30111.12,10098.31,1132841,1132841,1132841,,1132841,550150.569,661226,661226,661226,,661226,39775.843,58.369,58.369,58.369,,58.369,7.23,685901,685901,685901,,685901,478875.985,141821,141821,141821,,141821,31307.873,25209,25209,25209,,25209,18031.786,471615,471615,471615,,471615,510374.726,4.836,4.836,4.836,,4.836,15.296,4.238,4.238,4.238,,4.238,14.743,550744,550744,550744,,550744,432816.982,-368387,-368387,-368387,,-368387,-268722.54,-54074,-19010.908,-54074,,-19010.908,-15503.55,,,,,,,28492,28492,28492,,28492,9949.115,,,,,,,-132019,-99664.283,-132019,,-99664.283,-7468.217,20156,12730.985,20156,,12730.985,2604.395,544080,544080,544080,,544080,447568.112,4734.17798994,10.15,15.28,0.7311,,,,,477,477,477,,477,,,,,,,,Rosenberg Rich Baker Berman & Company,Rosenberg Rich Baker Berman & Company,Rosenberg Rich Baker Berman & Company,,Rosenberg Rich Baker Berman & Company,,,,,,,,,-47320,-16026.418,-47320,,-16026.418,-14220.904
"Hartford Creative Group, Inc. (OTCPK:HFUS)",5189758,IQ90012178,2035.211,194.092,2035.211,330.267,834.921,354.791,6913.322,3594.657,6913.322,3374.724,6913.322,2314.328,6614.134,3236.82,6614.134,3025.301,6614.134,5229.246,95.672,90.045,95.672,89.646,95.672,225.951,6508.395,3193.284,6508.395,2971.566,6508.395,2103.623,6614.134,3236.82,6614.134,3025.301,6614.134,5229.246,230.839,400.111,230.839,228.323,230.839,249.657,299.188,357.837,299.188,349.423,299.188,-2914.918,0.984,0.987,0.984,0.982,0.984,0.402,0.017,0.046,0.017,0.062,0.017,0.079,57.065,149.617,57.065,63.406,57.065,49.427,-4811.733,-4754.102,-4811.733,-4761.059,-4811.733,-5548.602,1225.177,21.477,1225.177,113.892,671.351,184.904,,,,,,,53.867,,53.867,123.641,53.867,1025.105,,,,,,,1099.11,6.957,1099.11,50.674,736.869,90.957,1922.593,190.999,1922.593,330.267,832.125,354.791,-105.739,-43.536,-105.739,-53.735,-105.739,-3125.623,100.108016,,7.52,1.99,,,,,19,,19,,19,,,,,,,,"Simon & Edward, LLP",,"Simon & Edward, LLP",,"Simon & Edward, LLP",,,,,,,,,1225.313,,1225.313,,671.385,184.938
"Mondee Holdings, Inc. (OTCEM:MOND)",5241325,IQ208414294,223325,58326,,,,,392391,362804,,,,,351815,358688,,,,,89.659,98.866,,,,,173097,148885,,,,,161569,162160,,,,,165610,172461,,,,,40576,4116,,,,,1.071,0.918,,,,,0.977,0.821,,,,,27994,23337,,,,,-341072,-386042,,,,,-14428,-10143,,,,,,,,,,,129860,109865,,,,,,,,,,,-60817,-25512,,,,,180259,36733,,,,,11528,-13275,,,,,0.165585202,0.002,0.0261,1e-06,368,,,-4,1226,,,,,,,,,,,,Deloitte & Touche LLP,,,,,,,,,,,,,1640,-6490,,,,
Natural Health Farm Holdings Inc. (OTCEM:NHEL),5285876,IQ274897002,769.969,806.387,,,,,1031.754,4533.966,,,,,573.111,2296.878,,,,,55.547,50.659,,,,,778.695,2619.786,,,,,564.952,2288.759,,,,,51.21,661.525,,,,,458.643,2237.088,,,,,1.378,1.145,,,,,1.378,0.892,,,,,439.846,868.537,,,,,-1067.08,-1022.658,,,,,-945.922,43.518,,,,,,,,,,,338.849,1172.517,,,,,,,,,,,-948.614,74.76,,,,,407.122,550.181,,,,,213.743,331.027,,,,,0.0001621863,,1e-06,1e-06,,,,,,,,,,,,,,,,,Total Asia Associates,,,,,,,,,,,,,-909.949,87.475,,,,
HWGG Entertainment Limited (OTCPK:HWGG),5319557,IQ409116698,260.749,125.486,,,,,3621.287,3546.963,,,,,4838.504,6728.726,,,,,133.613,189.704,,,,,3529.494,3453.008,,,,,4838.504,6728.726,,,,,0,0,,,,,-1217.217,-3181.763,,,,,0.729,0.513,,,,,0.631,0.34,,,,,335.591,943.251,,,,,-1215.994,-3125.86,,,,,-1081.635,-306.304,,,,,,,,,,,444.055,1110.501,,,,,,,,,,,-682.712,-1909.867,,,,,47.36,31.594,,,,,-1309.01,-3275.718,,,,,19.7282176,,32.9,0.3,0,,,,11,,,,,,,,,,,,B F Borgers CPA PC,,,,,,,,,,,,,-1078.963,-304.07,,,,
Inspirato Incorporated,6286481,IQ127475469,279855,55541,,,,55541,273885,228286,,,,228286,403737,362263,,,,362263,147.411,158.688,,,,158.688,58383,45869,,,,45869,211856,193350,,,,193350,206063,180615,,,,180615,-129852,-133977,,,,-133977,0.276,0.237,,,,0.237,0.125,0.086,,,,0.086,21845,13715,,,,13715,-291176,-299388,,,,-299388,-33899,-3640,,,,-3640,,,,,,,4650,2944,,,,2944,,,,,,,-5394,-4521,,,,-4521,89327,17421,,,,17421,-153473,-147481,,,,-147481,53.53977372,,,,479,,,-2,470,,,,,,,,,,,,BDO LLP,,,,,,,,,,,,,-22622,-2347,,,,-2347
Bally's Corporation (NYSE:BALY),6630538,IQ100849045,2656687,746245,2656687,,746245,663716,11230376,11230376,11230376,,11230376,7554927,8685546,8685546,8685546,,8685546,7033028,77.34,77.34,77.34,,77.34,93.092,1346794,1346794,1346794,,1346794,637091,1687054,1687054,1687054,,1687054,932696,6464348,6464348,6464348,,6464348,5663639,2544830,2544830,2544830,,2544830,521899,0.798,0.798,0.798,,0.798,0.683,0.633,0.633,0.633,,0.633,0.446,798423,798423,798423,,798423,160689,-650074,-650074,-650074,,-650074,-296832,28770,-34252,28770,,-34252,30843,,,,,,,283548,283548,283548,,283548,274882,,,,,,,-701098,-353242,-701098,,-353242,-102912,1590531,529183,1590531,,529183,371815,-340260,-340260,-340260,,-340260,-295605,624.88700352,13.22,20.7398,8.455,439,,,0,11700,11700,11700,,11700,,,,,,,,Deloitte & Touche LLP,Deloitte & Touche LLP,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,B-,2024-03-08 09:56:03,Stable,2024-03-08 09:56:03,344231,61282,344231,,61282,109214
Synrgy Corp.,6675821,IQ98419096,65.723,,,,,,192.578,150.598,,,,,113.293,119.072,,,,,58.83,79.066,,,,,2.973,1.79,,,,,113.293,119.072,,,,,113.293,94.572,,,,,79.285,31.526,,,,,0.026,0.015,,,,,0.015,0.015,,,,,1.644,1.79,,,,,-392.049,-439.808,,,,,-121.127,-7.468,,,,,,,,,,,,,,,,,,,,,,,-62.34,-7.468,,,,,22.455,,,,,,-110.32,-117.282,,,,,,,,,,,,,,,,,,,,,,,,,Enterprise CPAs Ltd,,,,,,,,,,,,,-106.303,-4.888,,,,
"Crumbs Bake Shop, Inc. (OTCEM:CRMB.Q)",6675823,IQ99663032,47203.369,9083.803,,,,,20004.009,17947.583,,,,,19000.098,21000.611,,,,,94.981,117.011,,,,,2056.445,1768.563,,,,,4606.707,3672.534,,,,,10000,13185,,,,,1003.911,-3053.028,,,,,0.446,0.482,,,,,0.263,0.161,,,,,892.544,300.601,,,,,-25036.974,-28832.944,,,,,-12975.471,-3296.147,,,,,,,,,,,321.32,289.744,,,,,,,,,,,-15260.865,-3795.97,,,,,25496.337,5037.023,,,,,-2550.262,-1903.971,,,,,1.21249e-05,,0.0004,1e-06,31,,,0,493,,,,,,,,,,,,"Rothstein, Kass & Company, P.C.",,,,,,,,,,,,,-10338.55,-2631.201,,,,
"Bagger Dave's Burger Tavern, Inc. (OTCPK:BDVB)",6676158,IQ342444312,20741.427,3897.256,,,,,17583.624,12416.374,,,,,2348.442,2660.892,,,,,13.356,21.431,,,,,2560.676,1577.551,,,,,960.697,1381.63,,,,,0,0,,,,,15235.182,9755.482,,,,,2.665,1.142,,,,,2.102,0.882,,,,,1818.813,924.875,,,,,,-5538.18,,,,,-8474.128,-1192.472,,,,,,,,,,,200.517,294.175,,,,,,,,,,,-11409.449,-2613.888,,,,,4801.71,604.026,,,,,1599.979,195.921,,,,,0.9461366265,,0.0724,0.022,35,,,0,,,,,,,,,,,,,BDO LLP,,,,,,,,,,,,,-5120.934,-769.724,,,,
Hengyi International Industries Group Inc.,6732912,IQ117078031,,,,,,,,,,,,,12.507,25.532,,,,,,,,,,,,,,,,,12.507,25.532,,,,,0,25.532,,,,,-12.507,-25.532,,,,,,,,,,,,,,,,,,,,,,,-133.566,-146.591,,,,,-21.537,-13.025,,,,,,,,,,,,,,,,,,,,,,,-21.537,-13.025,,,,,,,,,,,-12.507,-25.532,,,,,,,,,2,,,0,2,,,,,,,,,,,,HHC,,,,,,,,,,,,,,,,,,
Vivic Corp. (OTCQB:VIVC),6871488,IQ529551738,44.515,,44.515,,0.272,,3859.558,2754.592,3859.558,2797.266,3859.558,4558.972,2052.367,1281.247,2052.367,1274.207,2052.367,2094.147,53.176,46.513,53.176,45.552,53.176,45.935,3859.256,1046.868,3859.256,1040.514,3859.256,4558.405,1964.867,1193.747,1964.867,1186.707,1964.867,2006.647,652.956,87.5,652.956,87.5,652.956,584.638,1807.191,1473.345,1807.191,1523.059,1807.191,2464.825,1.964,0.877,1.964,0.877,1.964,2.272,1.305,0.015,1.305,0.007,1.305,2.057,41.903,17.906,41.903,8.756,41.903,61.623,-5745.6,-6246.55,-5745.6,-6120.403,-5745.6,-4796.849,-3375.687,-126.552,-3375.687,-372.556,-1010.737,-944.678,,,,,,,2522.253,,2522.253,,2522.253,2696.022,,,,,,,-3446.751,-126.147,-3446.751,-374.803,-948.751,-950.807,-82.412,,-82.412,,1.929,,1894.389,-146.879,1894.389,-146.193,1894.389,2551.758,1.66070514,,0.45,0.03,,,,,14,,14,,14,,,,,,,,YCM CPA Inc,,YCM CPA Inc,,YCM CPA Inc,,,,,,,,,-3375.238,-126.405,-3375.238,-372.444,-1010.62,-944.569
"Corporate Restaurant Concepts, Inc. (OTCEM:CRSQ)",7156041,IQ137697242,342.793,81.277,,,,,433.182,433.182,,,,,707.569,707.569,,,,,163.342,163.342,,,,,328.383,328.383,,,,,552.495,552.495,,,,,613.205,613.205,,,,,-274.387,-274.387,,,,,0.594,0.594,,,,,0.489,0.489,,,,,258.869,258.869,,,,,-470.682,-470.682,,,,,-52.598,-8.641,,,,,,,,,,,11.367,11.367,,,,,,,,,,,-58.049,-8.641,,,,,199.242,52.09,,,,,-224.112,-224.112,,,,,0.2587636766,,0.0058,0.0058,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,-50.101,-8.017,,,,
