CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Firemans Contractors, Inc.",FCTTW,Construction,Heavy/Civil Construction,Highway/Street Construction,USA,FRCN,A,L,62454978,100.0,"Firemans Contractors, Inc.",United States
"Comfort Systems USA, Inc.",COMFSY,Construction,Specialty Trades,Special Trade Contractors,USA,FIX,A,L,100935,100.0,"Comfort Systems USA, Inc.",United States
"KBR, Inc.",KBROOT,Construction,Heavy/Civil Construction,Heavy Construction,USA,KBR,A,L,4161770,100.0,"KBR, Inc.",United States
"Orion Group Holdings, Inc.",ORIOMG,Construction,Heavy/Civil Construction,Heavy Construction,USA,ORN,A,L,10393155,100.0,"Orion Group Holdings, Inc.",United States
"Quanta Services, Inc.",QUTSRV,Construction,Heavy/Civil Construction,Transmission Line Construction,USA,PWR,A,L,33509,100.0,"Quanta Services, Inc.",United States
Fluor Corp.,FLURCP,Construction,Heavy/Civil Construction,Heavy Construction,USA,FLR,A,L,655659,100.0,Fluor Corporation,United States
"Green Brick Partners, Inc.",BFULE,Construction,Building Construction,Residential Building Construction,USA,GRBK,A,L,142898861,100.0,"Green Brick Partners, Inc.",United States
"Sterling Infrastructure, Inc.",HEXI,Construction,Heavy/Civil Construction,Heavy Construction,USA,STRL,A,L,322372,100.0,"Sterling Infrastructure, Inc.",United States
"LGI Homes, Inc.",LGIHMZ,Construction,Building Construction,Residential Building Construction,USA,LGIH,A,L,99856262,100.0,"LGI Homes, Inc.",United States
"Caspian Services, Inc.",EMPSCP,Construction,Other Construction,Shipbuilding,USA,CSSV,A,L,1708521,100.0,"Caspian Services, Inc.",Kazakhstan
Parsons Corp.,PARS,Construction,Heavy/Civil Construction,Heavy Construction,USA,PSN,A,L,199424,100.0,Parsons Corporation,United States
Smith-Midland Corp.,SMTMDL,Construction,Other Construction,Concrete Building Products,USA,SMID,A,L,356213,100.0,Smith-Midland Corporation,United States
