CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
Healthcare Realty Trust Inc,GANEHR,Real Estate,REITs,Healthcare REITs,USA,HR,A,L,329083,100.0,Healthcare Realty Trust Incorporated,United States
Indocan Resources Inc.,LHDCRP,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,IDCN,A,L,3160054,100.0,Indocan Resources Inc.,United States
Winchester Holding Group,WNCHHG,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,WCHS,A,L,141317715,100.0,Digital Energy Reserve Inc,Hong Kong
La Rosa Holding Corp.,PVNRAO,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,LRHC,A,L,1779796540,100.0,La Rosa Holdings Corp.,United States
"CIM Real Estate Finance Trust, Inc",CPTIVI,Real Estate,REITs,Retail REITs,USA,CMRF,A,L,113661391,100.0,"CIM Real Estate Finance Trust, Inc.",United States
WillScot Holdings Corp.,EAEAAQ,Real Estate,Specialty Real Estate,Self-storage Unit Rental/Leasing,USA,WSC,A,L,3735944,100.0,WillScot Holdings Corporation,United States
"Orion Properties, Inc.",KBGFOQ,Real Estate,REITs,Industrial/Office REITs,USA,ONL,A,L,1684297636,100.0,Orion Properties Inc.,United States
"Praetorian Property, Inc.",LTCOR,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,PRRE,A,L,35623891,100.0,"Praetorian Property, Inc.",United States
"Zoned Properties, Inc.",MONGOE,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,ZDPY,A,L,27567182,100.0,"Zoned Properties, Inc.",United States
"Opendoor Technologies, Inc.",SCPHDH,Real Estate,Residential Real Estate,Residential Real Estate,USA,OPEN,A,L,273515631,100.0,Opendoor Technologies Inc.,United States
"Offerpad Solutions, Inc.",UGUFTW,Real Estate,Specialty Real Estate,Property Technology,USA,OPAD,A,L,418006878,100.0,Offerpad Solutions Inc.,United States
"Uniti Group, Inc.",VZSDUN,Real Estate,REITs,Specialty REITs,USA,UNIT,A,L,113922672,100.0,Uniti Group Inc.,United States
Ucommune International Ltd.,JIDPWR,Real Estate,Commercial Real Estate,Office Real Estate,USA,UK,A,L,647724666,100.0,Ucommune International Ltd,China
SH Resources and Development Corporation,SHRD,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,SDAD,A,L,3178073,100.0,SH Resources & Development Corp.,United States
Southern Realty Co.,SREALZ,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,SRLY,A,L,3182337,100.0,Southern Realty Co.,United States
"TransAtlantic Capital, Inc.",MDINTL,Real Estate,Commercial Real Estate,Commercial Real Estate,USA,TACI,A,L,8542075,100.0,TransAtlantic Capital Inc.,United States
The Garden City Company,GDNCT,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,GCCO,A,L,3110754,100.0,Garden City Co.,United States
"Sunstone Hotel Investors, Inc.",SUNHII,Real Estate,REITs,Hospitality REITs,USA,SHO,A,L,10636442,100.0,"Sunstone Hotel Investors, Inc.",United States
Hubilu Venture Corp.,HUBVEN,Real Estate,Residential Real Estate,Residential Real Estate,USA,HBUV,A,L,301804623,100.0,Hubilu Venture Corporation,United States
"Profitable Developments, Inc.",KIDSAT,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,PRDL,A,L,840093,100.0,"Profitable Developments, Inc.",United Kingdom
"Kennedy-Wilson Holdings, Inc.",PRSACQ,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,KW,A,L,30513,100.0,"Kennedy-Wilson Holdings, Inc.",United States
"Marcus & Millichap, Inc.",MRCMLL,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,MMI,A,L,4249042,100.0,"Marcus & Millichap, Inc.",United States
"420 Property Management, Inc.",ECOFRD,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,FTPM,A,L,104808490,100.0,"420 Property Management, Inc.",United States
ECC Capital Corp.,ECCCPT,Real Estate,REITs,Mortgage REITs,USA,ECRO,A,L,11248251,100.0,ECC Capital Corporation,United States
Peakstone Realty Trust,YYSLYH,Real Estate,REITs,Industrial/Office REITs,USA,PKST,A,L,59024931,100.0,Peakstone Realty Trust,United States
Mortgage Oil Corp.,MRTGGZ,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,MGAG,A,L,3170806,100.0,Mortgage Oil Corp.,United States
Public Storage,SEQ,Real Estate,REITs,Specialty REITs,USA,PSA,A,L,305520,100.0,Public Storage,United States
"CannaBusiness Group, Inc.",WWDMPC,Real Estate,Commercial Real Estate,Commercial Real Estate,USA,CBGI,A,L,29397101,100.0,"The CannaBusiness Group, Inc.",United States
Five Point Holdings LLC,FIVPOC,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,FPH,A,L,339112077,100.0,"Five Point Holdings, LLC",United States
"American Healthcare REIT, Inc.",IESNCZ,Real Estate,REITs,Healthcare REITs,USA,AHR,A,L,226404432,100.0,"American Healthcare REIT, Inc.",United States
"Strategic Student & Senior Housing Trust, Inc.",KWNJIT,Real Estate,REITs,Real Estate Investment Trusts,USA,STSR,A,L,528719320,100.0,"Strategic Student & Senior Housing Trust, Inc.",United States
"loanDepot, Inc.",LNDPTC,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,LDI,A,L,83967523,100.0,"loanDepot, Inc.",United States
Forge Innovation Development Corp.,PBDALY,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,FGNV,A,L,413296584,100.0,Forge Innovation Development Corp.,United States
"Hudson Pacific Properties, Inc.",HDPACP,Real Estate,REITs,Industrial/Office REITs,USA,HPP,A,L,98232368,100.0,"Hudson Pacific Properties, Inc.",United States
Kilroy Realty Corp.,KILCOP,Real Estate,REITs,Industrial/Office REITs,USA,KRC,A,L,355505,100.0,Kilroy Realty Corporation,United States
"Pacific Oak Strategic Opportunity REIT, Inc.",KSORI,Real Estate,REITs,Industrial/Office REITs,USA,PCOK,A,L,52056017,100.0,"Pacific Oak Strategic Opportunity REIT, Inc.",United States
InterGroup Corp.,MUTRS,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,INTG,A,L,280402,100.0,The InterGroup Corporation,United States
"Rexford Industrial Realty, Inc.",REXRZZ,Real Estate,REITs,Industrial/Office REITs,USA,REXR,A,L,240753181,100.0,"Rexford Industrial Realty, Inc.",United States
"Everlert, Inc.",VRLRTN,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,EVLI,A,L,707532320,100.0,"Everlert, Inc",Italy
"Four Corners Property Trust, Inc.",FWDARD,Real Estate,REITs,Retail REITs,USA,FCPT,A,L,309122562,100.0,"Four Corners Property Trust, Inc.",United States
"Redwood Trust, Inc.",RDWDTR,Real Estate,REITs,Mortgage REITs,USA,RWT,A,L,342014,100.0,"Redwood Trust, Inc.",United States
"CV Holdings, Inc.",CBRFNC,Real Estate,REITs,Mortgage REITs,USA,CVHL,A,L,22239639,100.0,"CV Holdings, Inc.",United States
"KBS Real Estate Investment Trust III, Inc.",KRLEIT,Real Estate,REITs,Diversified REITs,USA,KBSR,A,L,91805934,100.0,"KBS Real Estate Investment Trust III, Inc.",United States
"Hippo Holdings, Inc.",MTLQVU,Real Estate,Other Real Estate,Property/Casualty Insurance,USA,HIPO,A,L,533311640,100.0,Hippo Holdings Inc.,United States
"Alexandria Real Estate Equities, Inc.",LXNDRI,Real Estate,REITs,Healthcare REITs,USA,ARE,A,L,365138,100.0,"Alexandria Real Estate Equities, Inc.",United States
"CareTrust REIT, Inc.",PLWYGZ,Real Estate,REITs,Healthcare REITs,USA,CTRE,A,L,249997577,100.0,"CareTrust REIT, Inc.",United States
"American Assets Trust, Inc.",AASSTI,Real Estate,REITs,Diversified REITs,USA,AAT,A,L,4368282,100.0,"American Assets Trust, Inc.",United States
"International Land Alliance, Inc.",IALLWA,Real Estate,Residential Real Estate,Residential Property Dealing/Owning,USA,ILAL,A,L,325392189,100.0,"International Land Alliance, Inc.",United States
"Presidio Property Trust, Inc.",ILUMBQ,Real Estate,REITs,Residential REITs,USA,SQFT,A,L,3588712,100.0,"Presidio Property Trust, Inc.",United States
Realty Income Corp.,RTZYIC,Real Estate,REITs,Retail REITs,USA,O,A,L,339305,100.0,Realty Income Corporation,United States
"Prologis, Inc.",AMBPTY,Real Estate,REITs,Industrial/Office REITs,USA,PLD,A,L,330123,100.0,"Prologis, Inc.",United States
"Essex Property Trust, Inc.",ESXPRO,Real Estate,REITs,Residential REITs,USA,ESS,A,L,332646,100.0,"Essex Property Trust, Inc.",United States
"Douglas Emmett, Inc.",EMMDAC,Real Estate,REITs,Industrial/Office REITs,USA,DEI,A,L,27666920,100.0,"Douglas Emmett, Inc.",United States
Macerich Co.,MACERC,Real Estate,REITs,Retail REITs,USA,MAC,A,L,332172,100.0,The Macerich Company,United States
"SouthCorp Capital, Inc.",PHRMCE,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,STHC,A,L,264071728,100.0,"SouthCorp Capital, Inc.",United States
"Sabra Health Care REIT, Inc.",SUNHLC,Real Estate,REITs,Healthcare REITs,USA,SBRA,A,L,106530929,100.0,"Sabra Health Care REIT, Inc.",United States
"LTC Properties, Inc.",LTCPR,Real Estate,REITs,Healthcare REITs,USA,LTC,A,L,326651,100.0,"LTC Properties, Inc.",United States
PennyMac Mortgage Investment Trust,PMINVT,Real Estate,REITs,Mortgage REITs,USA,PMT,A,L,59284923,100.0,PennyMac Mortgage Investment Trust,United States
"PennyMac Financial Services, Inc.",PNYMAC,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,PFSI,A,L,228140094,100.0,"PennyMac Financial Services, Inc.",United States
"Velocity Financial, Inc.",RKSWUB,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,VEL,A,L,413547123,100.0,"Velocity Financial, Inc.",United States
Apartment Investment & Management Co.,APINV,Real Estate,REITs,Residential REITs,USA,AIV,A,L,688391455,100.0,Apartment Investment and Management Company,United States
"Farmland Partners, Inc.",FWOLXF,Real Estate,REITs,Specialty REITs,USA,FPI,A,L,253997968,100.0,Farmland Partners Inc.,United States
"Healthpeak Properties, Inc.",HCPI,Real Estate,REITs,Healthcare REITs,USA,DOC,A,L,277966,100.0,"Healthpeak Properties, Inc.",United States
"Community Redevelopment, Inc.",KDTYPL,Real Estate,REITs,Residential REITs,USA,CRDV,A,L,528382,100.0,Community Redevelopment Inc.,United States
"Modiv Industrial, Inc.",QLLYHD,Real Estate,REITs,Industrial/Office REITs,USA,MDV,A,L,306874055,100.0,"Modiv Industrial, Inc.",United States
"RE/MAX Holdings, Inc.",REMAKS,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,RMAX,A,L,244741443,100.0,"RE/MAX Holdings, Inc.",United States
"Selectis Health, Inc.",MORKEM,Real Estate,REITs,Healthcare REITs,USA,GBCS,A,L,289260,100.0,"Selectis Health, Inc.",United States
National Storage Affiliates Trust,XNATST,Real Estate,REITs,Specialty REITs,USA,NSA,A,L,257024482,100.0,National Storage Affiliates Trust,United States
"UDR, Inc.",ODRES,Real Estate,REITs,Residential REITs,USA,UDR,A,L,310667,100.0,"UDR, Inc.",United States
Sachem Capital Corp.,FIETGH,Real Estate,REITs,Mortgage REITs,USA,SACH,A,L,408102947,100.0,Sachem Capital Corp.,United States
W.R. Berkley Corp.,BKLY,Real Estate,Other Real Estate,Property/Casualty Insurance,USA,WRB,A,L,254504,100.0,W. R. Berkley Corporation,United States
First Hartford Corp.,FIRHC,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,FHRT,A,L,3110158,100.0,First Hartford Corporation,United States
"NewLake Capital Partners, Inc.",NWLCPI,Real Estate,REITs,Specialty REITs,USA,NLCP,A,L,613283671,100.0,"NewLake Capital Partners, Inc.",United States
"Ellington Financial, Inc.",ELLFNC,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,EFC,A,L,35699641,100.0,Ellington Financial Inc.,United States
Ellington Credit Co.,EZRYMO,Real Estate,REITs,Mortgage REITs,USA,EARN,A,L,234075074,100.0,Ellington Credit Company,United States
"Easterly Government Properties, Inc.",EASGPP,Real Estate,REITs,Industrial/Office REITs,USA,DEA,A,L,280529952,100.0,"Easterly Government Properties, Inc.",United States
Federal National Mortgage Association,FEDNAT,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,FNMA,A,L,271135,100.0,Federal National Mortgage Association,United States
SBA Communications Corp.,SBACOM,Real Estate,REITs,Specialty REITs,USA,SBAC,A,L,34071,100.0,SBA Communications Corporation,United States
"The GEO Group, Inc.",WAKC,Real Estate,REITs,Specialty REITs,USA,GEO,A,L,338018,100.0,"The GEO Group, Inc.",United States
AmBase Corp.,HOMGRO,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,ABCP,A,L,249786,100.0,AmBase Corporation,United States
"FRP Holdings, Inc.",FRTAN,Real Estate,Commercial Real Estate,Industrial Real Estate,USA,FRPH,A,L,270279,100.0,"FRP Holdings, Inc.",United States
Regency Centers Corp.,RGRC,Real Estate,REITs,Retail REITs,USA,REG,A,L,816889,100.0,Regency Centers Corporation,United States
"Douglas Elliman, Inc.",DEKF,Real Estate,Real Estate Services,Real Estate Agents/Brokers,USA,DOUG,A,L,3160361,100.0,Douglas Elliman Inc.,United States
"Agritek Holdings, Inc.",FNTLNE,Real Estate,Real Estate Services,Property Managers,USA,AGTK,A,L,58058811,100.0,"Agritek Holdings, Inc.",United States
"REAC Group, Inc.",RXWECT,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,REAC,A,L,651713573,100.0,"REAC Group, Inc.",United States
"CGrowth Capital, Inc.",SYSIN,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,CGRA,A,L,560360529,100.0,American Infrastructure Holding Corporation,United States
"Chicago Atlantic Real Estate Finance, Inc.",ALPKUZ,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,REFI,A,L,1680938231,100.0,"Chicago Atlantic Real Estate Finance, Inc.",United States
"Gaucho Group Holdings, Inc.",AWANLD,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,VINO,A,L,163024919,100.0,"Gaucho Group Holdings, Inc.",United States
"Starwood Property Trust, Inc.",STWODP,Real Estate,REITs,Mortgage REITs,USA,STWD,A,L,59665769,100.0,"Starwood Property Trust, Inc.",United States
"Awaysis Capital, Inc.",JAVSYS,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,AWCA,A,L,113275383,100.0,"Awaysis Capital, Inc.",United States
"NNN REIT, Inc.",GLDCOR,Real Estate,REITs,Retail REITs,USA,NNN,A,L,275573,100.0,"NNN REIT, Inc.",United States
The St. Joe Co.,STJO,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,JOE,A,L,188196,100.0,The St. Joe Company,United States
"Stemsation International, Inc.",PSZRD,Real Estate,Real Estate Services,Real Estate Services/Transactions,USA,STSN,A,L,30326247,100.0,"Stemsation International, Inc.",United States
American Coastal Insurance Corp.,FMGACQ,Real Estate,Other Real Estate,Property/Casualty Insurance,USA,ACIC,A,L,36852377,100.0,American Coastal Insurance Corporation,United States
"Sila Realty Trust, Inc.",CVAMCR,Real Estate,REITs,Diversified REITs,USA,SILA,A,L,244978297,100.0,"Sila Realty Trust, Inc.",United States
"Generation Income Properties, Inc.",GNRIPR,Real Estate,REITs,Industrial/Office REITs,USA,GIPR,A,L,311566808,100.0,"Generation Income Properties, Inc.",United States
"Heritage Insurance Holdings, Inc.",JUQSUI,Real Estate,Other Real Estate,Property/Casualty Insurance,USA,HRTG,A,L,262391792,100.0,"Heritage Insurance Holdings, Inc.",United States
"Bimini Capital Management, Inc.",BIMMAN,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,BMNM,A,L,9390104,100.0,"Bimini Capital Management, Inc.",United States
"ARMOUR Residential REIT, Inc.",ENTACQ,Real Estate,REITs,Mortgage REITs,USA,ARR,A,L,47014609,100.0,"ARMOUR Residential REIT, Inc.",United States
"Orchid Island Capital, Inc.",OCHDCA,Real Estate,REITs,Mortgage REITs,USA,ORC,A,L,131452904,100.0,"Orchid Island Capital, Inc.",United States
Chatham Lodging Trust,CHTLDT,Real Estate,REITs,Hospitality REITs,USA,CLDT,A,L,79145128,100.0,Chatham Lodging Trust,United States
"Sunrise Realty Trust, Inc.",DEUGVU,Real Estate,REITs,Mortgage REITs,USA,SUNS,A,L,1872462814,100.0,"Sunrise Realty Trust, Inc.",United States
LXP Industrial Trust,LEXCRP,Real Estate,REITs,Industrial/Office REITs,USA,LXP,A,L,343802,100.0,LXP Industrial Trust,United States
"Onity Group, Inc.",OCWN,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,ONIT,A,L,350748,100.0,Onity Group Inc.,United States
"Advanced Flower Capital, Inc.",UNUASR,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,AFCG,A,L,685746787,100.0,Advanced Flower Capital Inc.,United States
"Rayonier, Inc.",RAYONI,Real Estate,REITs,Specialty REITs,USA,RYN,A,L,329935,100.0,Rayonier Inc.,United States
"CTO Realty Growth, Inc.",CTLC,Real Estate,REITs,Industrial/Office REITs,USA,CTO,A,L,263465,100.0,"CTO Realty Growth, Inc.",United States
"Alpine Income Property Trust, Inc.",USQNTP,Real Estate,REITs,Retail REITs,USA,PINE,A,L,639954995,100.0,"Alpine Income Property Trust, Inc.",United States
"Americold Realty Trust, Inc.",AMERRT,Real Estate,REITs,Specialty REITs,USA,COLD,A,L,8983880,100.0,"Americold Realty Trust, Inc.",United States
"Cousins Properties, Inc.",COUS,Real Estate,REITs,Industrial/Office REITs,USA,CUZ,A,L,264776,100.0,Cousins Properties Incorporated,United States
"Invesco Mortgage Capital, Inc.",IMGTCP,Real Estate,REITs,Mortgage REITs,USA,IVR,A,L,45988053,100.0,Invesco Mortgage Capital Inc.,United States
"Angel Oak Mortgage REIT, Inc.",VKKEHL,Real Estate,Mortgage & Finance,Mortgage Banks/Real Estate Credit,USA,AOMR,A,L,600542140,100.0,"Angel Oak Mortgage REIT, Inc.",United States
