CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
JELD-WEN Holding Inc,JLDW,Materials,Building Materials,Building Materials/Products,USA,JELD,A,L,141581761,100.0,"JELD-WEN Holding, Inc.",United States
Hunt Gold Corp,STARIN,Materials,Metals & Mining,Gold Ore Mining,USA,HGLC,A,L,39148922,100.0,Hunt Gold Corporation,United States
"Pacific Conquest Holdings, Inc.",WILCRE,Materials,Metals & Mining,Mining/Quarrying,USA,PCHK,A,L,638075445,100.0,"Pacific Conquest Holdings, Inc.",Hong Kong
Vulcan Materials Co.,BATCH,Materials,Building Materials,Cement/Ready-mix Concrete,USA,VMC,A,L,312769,100.0,Vulcan Materials Company,United States
"Calissio Resources Group, Inc.",EXMLTC,Materials,Metals & Mining,Copper Ore/Nickel Ore Mining,USA,CRGP,A,L,1923093,100.0,"Calissio Resources Group, Inc.",United States
"Freeport-McMoRan, Inc.",FMCC,Materials,Metals & Mining,Copper Ore/Nickel Ore Mining,USA,FCX,A,L,273607,100.0,Freeport-McMoRan Inc.,United States
"DBM Global, Inc.",SHUFST,Materials,Other Materials,Steel Production,USA,DBMG,A,L,362628,100.0,DBM Global Inc.,United States
Southern Copper Corp.,SPCC,Materials,Metals & Mining,Copper Ore/Nickel Ore Mining,USA,SCCO,A,L,350405,100.0,Southern Copper Corporation,United States
"El Capitan Precious Metals, Inc.",DMLSRV,Materials,Metals & Mining,Gold Ore Mining,USA,ECPN,A,L,3734598,100.0,"El Capitan Precious Metals, Inc.",United States
"Carlisle Cos., Inc.",CRLSLE,Materials,Building Materials,Building Materials/Products,USA,CSL,A,L,258791,100.0,Carlisle Companies Incorporated,United States
"Bourque Industries, Inc.",GPGSL,Materials,Metals & Mining,Non-ferrous Metals,USA,BORK,A,L,113283957,100.0,"Bourque Industries, Inc.",United States
"Reliance, Inc.",RELSTL,Materials,Other Materials,Steel Production,USA,RS,A,L,331205,100.0,"Reliance, Inc.",United States
"International Silver, Inc.",ISLVOB,Materials,Metals & Mining,Silver Ore Mining,USA,ISLV,A,L,39217172,100.0,"International Silver, Inc.",United States
"Mercer International, Inc.",ASAMC,Materials,Paper & Packaging,Paper Mills,USA,MERC,A,L,251849,100.0,Mercer International Inc.,Canada
International Daleco Corporation,INDALE,Materials,Chemicals,Chemicals,USA,ILDO,A,L,3161775,100.0,International Daleco Corp.,United States
The Flamemaster Corporation,FLMSTR,Materials,Other Materials,Adhesives,USA,FAME,A,L,272943,100.0,Flamemaster Corporation,United States
Reno Gold Corp.,MCRMED,Materials,Metals & Mining,Gold Ore Mining,USA,RNGG,A,L,4289042,100.0,Reno Gold Corporation,Canada
Digilava  Inc.,BRTMCP,Materials,Metals & Mining,Gold Ore Mining,USA,WGEE,A,L,2983359,100.0,"Consolidated Gold Holdings, Inc.",United States
Idarado Mining Company Inc,BZXRDE,Materials,Metals & Mining,Mining/Quarrying,USA,IDAM,A,L,3159948,100.0,Idarado Mining Company,United States
"Therma-Med, Inc.",AQBUOY,Materials,Metals & Mining,Non-ferrous Metals,USA,THRA,A,L,771895,100.0,"Therma-Med, Inc.",United States
"North Bay Resources, Inc.",UTMJKB,Materials,Metals & Mining,Mining/Quarrying,USA,NBRI,A,L,12504911,100.0,North Bay Resources Inc.,United States
California Nanotechnologies Corp.,VRTKT,Materials,Chemicals,Chemicals,USA,CNO,A,L,93578,100.0,"CNO Financial Group, Inc.",United States
"Karat Packaging, Inc.",LOLLUI,Materials,Paper & Packaging,Packaging,USA,KRT,A,L,595871782,100.0,Karat Packaging Inc.,United States
"Greene Concepts, Inc.",ICITRU,Materials,Metals & Mining,Printing Inks,USA,INKW,A,L,27044506,100.0,"Greene Concepts, Inc.",United States
"Advanced Container Technologies, Inc.",SYNFLW,Materials,Plastics & Polymers,Plastic Containers/Packaging,USA,ACTX,A,L,692551921,100.0,"Advanced Container Technologies, Inc.",United States
"Tap Resources, Inc.",RVREXP,Materials,Metals & Mining,Gold Ore Mining,USA,TAPP,A,L,233625205,100.0,"Tap Resources, Inc.",Suriname
"PURE Bioscience, Inc.",INMDSV,Materials,Chemicals,Chemicals,USA,PURE,A,L,385751,100.0,"PURE Bioscience, Inc.",United States
"Ensurge, Inc.",ISOPER,Materials,Metals & Mining,Mining/Quarrying,USA,ESGI,A,L,1056776,100.0,"Ensurge, Inc.",United States
"5E Advanced Materials, Inc.",PYPNBG,Materials,Metals & Mining,Non-metallic Mineral Mining/Quarrying,USA,FEAM,A,L,432539524,100.0,"5E Advanced Materials, Inc.",United States
PureBase Corp.,PRCLIZ,Materials,Chemicals,Chemicals,USA,PUBC,A,L,280570155,100.0,PureBase Corporation,United States
"Liquidmetal Technologies, Inc.",LIQMET,Materials,Metals & Mining,Rare Earth Metals,USA,LQMT,A,L,2038991,100.0,"Liquidmetal Technologies, Inc.",United States
Bakhu Holdings Corp.,PLRSCZ,Materials,Metals & Mining,Gold Ore Mining,USA,BKUH,A,L,49033634,100.0,"Bakhu Holdings, Corp.",United States
"Ruby Creek Resources, Inc.",RUCRRE,Materials,Metals & Mining,Gold Ore Mining,USA,RBYC,A,L,30048190,100.0,"Ruby Creek Resources, Inc.",United States
"Simpson Manufacturing Co., Inc.",SSMAC,Materials,Building Materials,Building Materials/Products,USA,SSD,A,L,334277,100.0,"Simpson Manufacturing Co., Inc.",United States
Flowery Gold Mines Co. of Nevada,FLWGLD,Materials,Metals & Mining,Gold Ore Mining,USA,FLOD,A,L,3474748,100.0,Flowery Gold Mines Co.,United States
Guskin Gold Corp.,PVTWOC,Materials,Metals & Mining,Gold Ore Mining,USA,GKIN,A,L,687616687,100.0,Guskin Gold Corp.,United States
U.S. Lithium Corp.,RSTVPK,Materials,Metals & Mining,Metal Ore Mining,USA,LITH,A,L,35987538,100.0,BioELife Corp.,United States
"Sante Technology Holdings, Inc.",CODXIN,Materials,Building Materials,Building Materials/Products,USA,SNTE,A,L,25871388,100.0,Sante Technology Holdings Inc.,United States
Trimax Corp.,KETRIV,Materials,Metals & Mining,Mining/Quarrying,USA,TMXN,A,L,288870542,100.0,Trimax Corporation,United States
Troy Gold & Mineral Corp.,SARENV,Materials,Metals & Mining,Gold Ore Mining,USA,TGMR,A,L,6178825,100.0,Troy Gold & Mineral Corp,United States
"BioLargo, Inc.",REPOAN,Materials,Chemicals,Basic Organic Chemicals,USA,BLGO,A,L,8033506,100.0,"BioLargo, Inc.",United States
"DMC Global, Inc.",EXPFAB,Materials,Metals & Mining,Metal Products,USA,BOOM,A,L,34668,100.0,DMC Global Inc.,United States
Fortitude Gold Corp.,JVMVVK,Materials,Metals & Mining,Gold Ore Mining,USA,FTCO,A,L,690773029,100.0,Fortitude Gold Corporation,United States
"Blue Star Global, Inc.",ARCOPN,Materials,Metals & Mining,Uranium Ore Mining,USA,BUSC,A,L,27737478,100.0,"Blue Star Global, Inc.",Canada
Gates Industrial Corp. Plc,GATRUB,Materials,Other Materials,Rubber Products,USA,GTES,A,L,308678,100.0,Gates Industrial Corporation plc,United States
Golden Minerals Co.,GDMNPK,Materials,Metals & Mining,Silver Ore Mining,USA,AUMN,A,L,370488,100.0,Golden Minerals Company,United States
Gold Resource Corp.,GRSCRP,Materials,Metals & Mining,Gold Ore Mining,USA,GORO,A,L,24478436,100.0,Gold Resource Corporation,United States
"Infinex Ventures, Inc.",INFVNT,Materials,Metals & Mining,Mining/Quarrying,USA,INFX,A,L,3160169,100.0,"Infinex Ventures, Inc.",United States
"Intrepid Potash, Inc.",INPSH,Materials,Metals & Mining,Mining/Quarrying,USA,IPI,A,L,39593739,100.0,"Intrepid Potash, Inc.",United States
"Kolorfusion International, Inc.",KLRFSI,Materials,Plastics & Polymers,Synthetic Dyes/Pigments,USA,KOLR,A,L,1495456,100.0,"Kolorfusion International, Inc.",United States
Virtual Interactive Technologies Corp.,MSCTAZ,Materials,Metals & Mining,Mining/Quarrying,USA,VRVR,A,L,427978097,100.0,Virtual Interactive Technologies Corp.,United States
Newmont Corp.,NEWMNT,Materials,Metals & Mining,Gold Ore Mining,USA,NEM,A,L,291795,100.0,Newmont Corporation,United States
"Royal Gold, Inc.",ROYGLD,Materials,Metals & Mining,Gold Ore Mining,USA,RGLD,A,L,301040,100.0,"Royal Gold, Inc.",United States
"Lightwave Logic, Inc.",STRDHS,Materials,Plastics & Polymers,Synthetic Resins/Polymers,USA,LWLG,A,L,10848805,100.0,"Lightwave Logic, Inc.",United States
"American Clean Resources Group, Inc.",PAQSOB,Materials,Metals & Mining,Precious Metals,USA,ACRG,A,L,128517115,100.0,"American Clean Resources Group, Inc.",United States
Ball Corp.,BALCOR,Materials,Metals & Mining,Metal Containers/Packaging,USA,BALL,A,L,170352,100.0,Ball Corporation,United States
"Stardust Power, Inc.",FKWTLM,Materials,Metals & Mining,Lithium Mining,USA,SDST,A,L,1848194105,100.0,Stardust Power Inc.,United States
"RBC Bearings, Inc.",ROLLBE,Materials,Metals & Mining,Metal Products,USA,RBC,A,L,22323846,100.0,RBC Bearings Incorporated,United States
The Eastern Co.,EML,Materials,Metals & Mining,Metal Products,USA,EML,A,L,175181,100.0,The Eastern Company,United States
Hexcel Corp.,HXCEL,Materials,Chemicals,Chemicals,USA,HXL,A,L,278513,100.0,Hexcel Corporation,United States
"Silgan Holdings, Inc.",SILHOL,Materials,Paper & Packaging,Packaging,USA,SLGN,A,L,34335,100.0,Silgan Holdings Inc.,United States
"International Star, Inc.",MATSHW,Materials,Metals & Mining,Metal Ore Mining,USA,ILST,A,L,3162153,100.0,"International Star, Inc.",United States
"Ashland, Inc.",ASHLND,Materials,Chemicals,Chemicals,USA,ASH,A,L,252339,100.0,Ashland Inc.,United States
"DuPont de Nemours, Inc.",DUPNT,Materials,Chemicals,Chemicals,USA,DD,A,L,768440,100.0,"DuPont de Nemours, Inc.",United States
The Chemours Co.,VGEWV,Materials,Chemicals,Basic Inorganic Chemicals,USA,CC,A,L,249061912,100.0,The Chemours Company,United States
One Bio Corp.,BHXLDO,Materials,Chemicals,Chemicals,USA,ONBI,A,L,28665154,100.0,ONE Bio Corp.,United States
Andes Gold Corp.,WHTLBN,Materials,Metals & Mining,Gold Ore Mining,USA,AGCZ,A,L,2444936,100.0,Andes Gold Corporation,United States
"OriginClear, Inc.",ORGOIL,Materials,Chemicals,Basic Organic Chemicals,USA,OCLN,A,L,36845842,100.0,"OriginClear, Inc.",United States
"Element Solutions, Inc.",PAHZZZ,Materials,Chemicals,Chemicals,USA,ESI,A,L,157028,100.0,Element Solutions Inc,United States
"Quick-Med Technologies, Inc.",QUICKM,Materials,Chemicals,Chemicals,USA,QMDT,A,L,2417885,100.0,"Quick-Med Technologies, Inc.",United States
"Silver Scott Mines, Inc.",SLVSCT,Materials,Metals & Mining,Precious Metals,USA,SILS,A,L,4049252,100.0,"Silver Scott Mines, Inc.",United States
"American International Ventures, Inc.",AMPRMT,Materials,Metals & Mining,Precious Metals,USA,AIVN,A,L,171943304,100.0,"American International Ventures, Inc.",United States
"Rainforest Resources, Inc.",STEDAL,Materials,Metals & Mining,Silver Ore Mining,USA,RRIF,A,L,415846,100.0,Rainforest Resources Inc.,United States
"Xtreme Fighting Championships, Inc.",DKMRPK,Materials,Metals & Mining,Metal Ore Mining,USA,XFCI,A,L,31334861,100.0,"Xtreme Fighting Championships, Inc.",United States
NuEarth Corp.,ECRXIN,Materials,Chemicals,Chemicals,USA,NUEC,A,L,3109529,100.0,NuEarth Corporation,United States
"Industrial Nanotech, Inc.",INDNAO,Materials,Building Materials,Building Materials/Products,USA,INTK,A,L,11253788,100.0,"Industrial Nanotech, Inc.",United States
"Endurance Exploration Group, Inc.",TECCRP,Materials,Metals & Mining,Uranium Ore Mining,USA,EXPL,A,L,253625218,100.0,"Endurance Exploration Group, Inc.",United States
"The Graystone Co., Inc.",GRAYST,Materials,Metals & Mining,Mining/Quarrying,USA,GYST,A,L,1855465228,100.0,"The Graystone Company, Inc.",United States
"Crown Holdings, Inc.",CRNCRK,Materials,Metals & Mining,Metal Containers/Packaging,USA,CCK,A,L,27199,100.0,"Crown Holdings, Inc.",United States
"Prom Resources, Inc.",LIFLNE,Materials,Metals & Mining,Mining/Quarrying,USA,PRMO,A,L,1022598,100.0,"Prom Resources, Inc.",United States
"Flameret, Inc.",GJDSEG,Materials,Chemicals,Chemicals,USA,FLRE,A,L,66075179,100.0,"Flameret, Inc.",United States
"Mining Global, Inc.",YATEVC,Materials,Metals & Mining,Metal Ore Mining,USA,MNGG,A,L,51436579,100.0,Mining Global Inc.,United States
Graphic Packaging Holding Co.,RIVHOL,Materials,Paper & Packaging,Packaging,USA,GPK,A,L,33880,100.0,Graphic Packaging Holding Company,United States
Guyana Gold Corp.,TRDDRT,Materials,Metals & Mining,Gold Ore Mining,USA,GYGC,A,L,12209556,100.0,Guyana Gold Corp.,United States
Lead Innovation Corp.,AGMEDG,Materials,Plastics & Polymers,Plastics Products,USA,LEIC,A,L,106678670,100.0,Lead Innovation Corporation,United States
