CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"ADMA Biologics, Inc.",ADMBLI,Software & Technology,Other Software & Technology,Biotechnology Services,USA,ADMA,A,L,51119246,100.0,"ADMA Biologics, Inc.",United States
"Innodata, Inc.",INNODA,Software & Technology,IT Services,IT Consulting,USA,INOD,A,L,330019,100.0,Innodata Inc.,United States
"Gaxos.AI, Inc.",EFOAFW,Software & Technology,AI & Emerging Tech,Artificial Intelligence Technologies,USA,GXAI,A,L,1764297860,100.0,Gaxos.ai Inc.,United States
Cognizant Technology Solutions Corp.,CGNTCH,Software & Technology,Software,Applications Software,USA,CTSH,A,L,386024,100.0,Cognizant Technology Solutions Corporation,United States
"Commvault Systems, Inc.",CMMVLT,Software & Technology,Software,Enterprise Management Software,USA,CVLT,A,L,26789,100.0,"Commvault Systems, Inc.",United States
"Tevogen Bio Holdings, Inc.",IVYLHG,Software & Technology,Other Software & Technology,Biotechnology Services,USA,TVGN,A,L,702249906,100.0,Tevogen Bio Holdings Inc.,United States
"PowerFleet, Inc.",IDSYST,Software & Technology,Networking & Connectivity,LAN/WAN Hardware,USA,AIOT,A,L,238361,100.0,"PowerFleet, Inc.",United States
"Net Medical Xpress Solutions, Inc.",CNSRVE,Software & Technology,Software,Applications Software,USA,NMXS,A,L,697784,100.0,"Net Medical Xpress Solutions, Inc.",United States
"Array Technologies, Inc.",GCKRTM,Software & Technology,Electronics,Electronic Navigation/Tracking Systems,USA,ARRY,A,L,51751457,100.0,"Array Technologies, Inc.",United States
"NextTrip, Inc.",FRMWV,Software & Technology,AI & Emerging Tech,3D/4D Printing Technology,USA,NTRP,A,L,1838403009,100.0,"NextTrip, Inc.",United States
International Business Machines Corp.,IBM,Software & Technology,IT Services,Computer Services,USA,IBM,A,L,112350,100.0,International Business Machines Corporation,United States
Andrea Electronics Corp.,ANRAD,Software & Technology,Electronics,Electronic Consumer Goods Accessories,USA,ANDR,A,L,251514,100.0,Andrea Electronics Corporation,United States
IEH Corp.,INDELC,Software & Technology,Hardware & Semiconductors,Passive Components,USA,IEHC,A,L,278899,100.0,IEH Corporation,United States
"Alliance Media Holdings, Inc.",JPALIN,Software & Technology,Software,Games Software,USA,ADTR,A,L,7713830,100.0,Alliance Media Holdings Inc.,United States
CVD Equipment Corp.,CVDEQP,Software & Technology,Hardware & Semiconductors,Semiconductors,USA,CVV,A,L,257184,100.0,CVD Equipment Corporation,United States
